date,RELIANCE.NS,ITC.NS,HINDUNILVR.NS,SBIN.NS,IDBI.NS,ONGC.NS,IOC.NS,BPCL.NS,HINDPETRO.NS,GAIL.NS,TATASTEEL.NS,HINDALCO.NS,BHEL.NS,TATAPOWER.NS,TATAMOTORS.NS,M&M.NS,CIPLA.NS,SUNPHARMA.NS,DRREDDY.NS,BRITANNIA.NS
1996-01-01,,,,,,,,,,,,,,,,,,,,
1996-01-02,-0.007776484399471872,-0.037811078851706204,0.010678751161622424,-0.03182983364626968,-0.013809349828521444,0.015366717233515903,,,,,-0.018569407442053376,0.002176421425419184,-0.0453263150850417,-0.012448008216291995,-0.005789618281427211,-0.014257182606574492,-0.012680990915573731,-0.03329024899041333,-0.00851985691642998,
1996-01-03,0.007592619655189203,-0.032057716243676704,-0.005923042981433868,-0.026663158493548056,0.0019314017183127419,-0.010476929274045421,,-0.0010681960418283953,-0.006849527334649275,,0.000255769796864147,-0.004343127925471979,0.014837006519475615,-0.0063027320662568664,-0.003308783407594773,-0.36220863622761257,-0.007034024914008952,0.004221458002817036,0.00045221927360539205,-0.012578673672938967
1996-01-04,-0.009237212768487213,0.018803287079810493,8.001048899952679e-05,-0.0034573292275504874,-0.017349478690562803,0.00029374214258015563,,0.005347664239120586,0.0,,-0.03169741105269597,-0.01085060554355044,-0.017543369604498982,-0.01479912609113121,-0.007568399258052416,-0.005120608866169052,-0.010470948774422673,-0.004424853821087149,-0.0359404935962222,0.0
1996-01-05,-0.006869232673282766,-0.018036654832605525,-0.0016098688854770948,-0.005604677527131563,0.002452122730685069,0.000294020786713034,,0.0,0.006896766928244924,,-0.01979940173277317,-0.0027009434090200513,0.017856635154914313,0.019742244711308476,-0.003612561543850701,0.005146964458006442,-0.0024899034672802856,-0.0024443404253665646,-0.023681067060334016,0.000637204188396634
1996-01-08,-0.04001973753280841,-0.030756332801184727,0.00040351514122183296,-0.029253621174576305,-0.014677048761230105,-0.0017636061834013228,,-0.025531879554347325,-0.03749992471301977,,-0.0374361801524149,-0.004698291497642115,-0.014620088175894441,0.00841797745559747,0.0004028181110580231,-0.01609342963279492,-0.017160610600118975,-0.04210271525789888,-0.012968468335604388,0.005728568959433078
1996-01-09,-0.028821239981749458,-0.002644434362317205,0.003788435978348881,0.0547413031340811,-0.002482561204973366,0.0011781800972894274,,0.004585421439441184,0.013698268551051829,,-0.004756509357392358,-0.00038863425297608334,-0.002966654174219041,0.014607257758586734,-0.016644395263047618,-0.031226749834599832,0.002698120602939058,-0.029069722320669955,-0.027737256043396274,0.0
1996-01-10,-0.025702466905307864,-0.0033142617854261536,0.007147467324063683,-0.04587184566247482,-0.01095088401802824,-0.005882873081037521,,0.008476253550784518,-0.027729154030603054,,-0.00534148089684694,0.0,-0.01785762694531423,-0.008638174612030425,0.01610695164765308,0.016884214808426945,0.008232026592064123,0.053652485515646386,0.015765955447169855,-0.044303709366199095
1996-01-11,0.03127577790694458,0.0053200676118825285,-0.004863817066830367,0.03818738027127466,0.0005033986583118377,0.0,,-0.012931137275604798,0.0019858874202811627,,0.023459700047643528,0.005555416350048636,0.0,0.036514715943733345,0.008463110116968986,-0.005031786353651868,0.010205451012216038,-0.017958672619535765,0.022419277209511534,0.0
1996-01-12,-0.010548571441379995,0.009922874414434846,0.0005607335223509757,0.000528833991738864,0.0055330488454863325,-0.0059170435288824486,,0.0,0.01603291954253927,,-0.0038665234177598373,0.0022100229370665136,0.006060623741016569,0.020015883626244513,0.012122213819335537,0.0207337420402105,0.01740779196223663,0.013888572126441456,0.002409828295860894,0.0
1996-01-15,-0.01039462042797945,-0.010698382601682321,-0.0005604192764762095,0.0031740184018376194,0.0005003767665145986,0.006249687201687282,,0.0,0.0,,-0.00831709381158452,-0.007717690870082672,-0.01204822770715408,0.0015698135622617126,-0.005791070216217831,0.0,-0.004583052132752008,-0.017807827661806774,0.0,0.0
1996-01-16,0.0018854858906183214,-0.0030902438735310733,0.0037655560798077747,0.02109138386717735,-0.02749986978681096,-0.0032533615530536686,,0.026200836147077577,-0.024290531162745155,,-0.00195672923791812,-0.01500022712085658,0.012195157744585572,-0.01449860230429334,-0.0022504252792316937,0.005449249389955613,0.02992639229429339,0.013481709588047286,-0.013221393022894712,-0.03973521112304401
