date,ETERNAL.NS,NYKAA.NS,PAYTM.NS,POLICYBZR.NS,DELHIVERY.NS,IRCTC.NS,AFFLE.NS,ROUTE.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,TATAMOTORS.NS,TATAPOWER.NS,TATACHEM.NS,DIXON.NS,DEEPAKNTR.NS,BALAMINES.NS,LAURUSLABS.NS,DRREDDY.NS,CIPLA.NS,SUNPHARMA.NS,DIVISLAB.NS,LUPIN.NS,BIOCON.NS,GLAND.NS,BAJFINANCE.NS,BAJAJFINSV.NS,HDFCLIFE.NS,ICICIGI.NS,MUTHOOTFIN.NS,DMART.NS,JUBLFOOD.NS,RBA.NS
2021-09-28,139.0,,,,,749.0162353515625,1057.949951171875,1876.515380859375,1484.6507568359375,1144.5,722.0924682617188,19.200000762939453,323.4757995605469,136.2196807861328,856.5072021484375,4440.7705078125,2366.294677734375,4440.130859375,584.2116088867188,941.0231323242188,940.426513671875,744.4890747070312,4659.72900390625,929.1034545898438,358.301513671875,3606.443115234375,740.1080322265625,1751.52001953125,716.96826171875,1512.3895263671875,1373.875,4315.75,793.61474609375,164.0500030517578
2021-09-29,138.5,,,,,730.5213623046875,1058.3499755859375,1897.12744140625,1483.0037841796875,1138.6500244140625,725.3182983398438,19.65999984741211,324.4090270996094,147.4538116455078,881.7374267578125,4456.73974609375,2340.319091796875,4523.67333984375,591.2611083984375,950.3396606445312,956.5038452148438,779.2594604492188,4681.54736328125,927.7815551757812,358.9449462890625,3642.874267578125,737.37060546875,1739.883544921875,725.8093872070312,1549.123779296875,1379.5548095703125,4251.2001953125,807.2793579101562,163.39999389648438
2021-09-30,136.60000610351562,,,,,736.0145874023438,1068.8900146484375,1882.45263671875,1465.4849853515625,1146.5999755859375,721.3104858398438,19.420000076293945,327.4541931152344,154.40826416015625,868.6971435546875,4602.955078125,2372.357421875,4439.93408203125,607.7753295898438,950.2811889648438,952.5813598632812,785.9348754882812,4673.9990234375,931.7471313476562,359.0439453125,3647.92431640625,752.3526611328125,1775.1126708984375,713.6096801757812,1538.5728759765625,1361.530029296875,4250.2001953125,801.4088745117188,162.4499969482422
2021-10-01,138.0,,,,,735.0651245117188,1082.8800048828125,1971.5625,1456.1015625,1151.050048828125,718.4268798828125,19.389999389648438,327.4050598144531,159.27151489257812,860.759521484375,4835.20361328125,2348.599853515625,4471.828125,610.4866333007812,964.9130249023438,955.14794921875,793.9551391601562,4706.7255859375,946.2383422851562,361.6177062988281,3655.4755859375,738.091796875,1714.3397216796875,720.5738525390625,1531.8455810546875,1439.9190673828125,4235.60009765625,802.4005126953125,160.5
2021-10-04,139.10000610351562,,,,,776.78271484375,1122.530029296875,1980.7340087890625,1523.9306640625,1176.0999755859375,727.4688720703125,20.350000381469727,335.951171875,163.98886108398438,884.2415771484375,4850.3740234375,2555.123291015625,4615.32470703125,611.7683715820312,981.8228759765625,927.3515625,799.1419067382812,5085.0322265625,941.2937622070312,361.2217712402344,3803.210693359375,754.9969482421875,1777.0537109375,717.8079833984375,1526.2313232421875,1427.7615966796875,4257.35009765625,822.1834106445312,162.5500030517578
2021-10-05,137.9499969482422,,,,,807.242431640625,1148.6700439453125,1936.3240966796875,1524.928955078125,1222.199951171875,727.2244262695312,21.299999237060547,338.8490295410156,174.49346923828125,879.7059326171875,4821.130859375,2632.606689453125,4607.1171875,613.4443969726562,980.2457885742188,905.1242065429688,788.0960083007812,5082.25634765625,943.6436767578125,358.3509826660156,3952.56396484375,757.85693359375,1781.1756591796875,724.2288208007812,1499.080078125,1427.9024658203125,4257.2998046875,806.9024658203125,162.5
2021-10-06,134.9499969482422,,,,,864.8389892578125,1099.3399658203125,1939.75146484375,1476.9146728515625,1214.5999755859375,707.7230224609375,20.309999465942383,330.10638427734375,171.13783264160156,909.56640625,4825.373046875,2845.78369140625,4553.060546875,618.078369140625,965.0591430664062,884.6885986328125,768.9819946289062,5003.0693359375,927.3899536132812,352.80743408203125,3821.989990234375,758.9313354492188,1758.1318359375,716.820068359375,1503.7261962890625,1409.220458984375,4218.5498046875,780.1980590820312,159.25
2021-10-07,137.10000610351562,,,,,908.9302368164062,1154.300048828125,1983.0997314453125,1518.041259765625,1205.6500244140625,719.5999145507812,20.389999389648438,369.8409729003906,172.8885955810547,906.259033203125,4856.36279296875,2827.6455078125,4490.0595703125,641.4940795898438,952.3060913085938,887.2067260742188,790.7374877929688,4965.37548828125,936.104248046875,356.1236877441406,3807.4765625,760.1822509765625,1743.526123046875,716.523681640625,1498.93505859375,1449.964111328125,4311.7001953125,788.2798461914062,160.3000030517578
2021-10-08,136.14999389648438,,,,,944.902587890625,1212.0,2043.2939453125,1545.142822265625,1176.550048828125,723.2655639648438,20.31999969482422,376.17694091796875,172.0132293701172,912.4957885742188,5243.91015625,2840.65771484375,4442.14599609375,640.0151977539062,944.148193359375,888.2235717773438,788.9605102539062,4939.51513671875,927.536865234375,355.1337585449219,3775.50732421875,758.641845703125,1751.43017578125,713.3132934570312,1480.3984375,1426.6351318359375,4407.9501953125,794.6460571289062,160.25
2021-10-11,136.85000610351562,,,,,924.7509155273438,1219.25,2216.6865234375,1537.0072021484375,1162.0999755859375,720.87060546875,20.3700008392334,408.3968200683594,186.26254272460938,914.9999389648438,5383.2392578125,2826.01904296875,4429.66357421875,630.1065673828125,952.9389038085938,884.9791259765625,799.6701049804688,5009.400390625,938.503173828125,356.4701232910156,3735.888916015625,766.9718627929688,1767.8472900390625,708.5717163085938,1487.36767578125,1439.8721923828125,4719.4501953125,806.0199584960938,160.14999389648438
