date,ETERNAL.NS,NYKAA.NS,PAYTM.NS,POLICYBZR.NS,DELHIVERY.NS,IRCTC.NS,AFFLE.NS,ROUTE.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,TATAMOTORS.NS,TATAPOWER.NS,TATACHEM.NS,DIXON.NS,DEEPAKNTR.NS,BALAMINES.NS,LAURUSLABS.NS,DRREDDY.NS,CIPLA.NS,SUNPHARMA.NS,DIVISLAB.NS,LUPIN.NS,BIOCON.NS,GLAND.NS,BAJFINANCE.NS,BAJAJFINSV.NS,HDFCLIFE.NS,ICICIGI.NS,MUTHOOTFIN.NS,DMART.NS,JUBLFOOD.NS,RBA.NS
2020-02-04,,,,,,0.12935192487635772,0.02411078242518716,,0.02059770254731763,0.009431588891570142,0.014019329218407872,0.024576267556396303,0.011290790786710136,0.027322479438688818,-0.007686327856270103,0.003581461969885291,-0.011968742625865003,0.02744898337728463,0.01815434115306913,0.03107344775149712,0.008773010084878186,0.019399057528183272,-0.005804074908644985,0.0182739977875761,-0.028140740780521645,,0.036679679385704045,0.049388346244526815,0.013798016783792333,0.010494653820510846,0.029464778533734748,0.011094761132384612,-0.011506570052558507,
2020-02-05,,,,,,0.06788679638593398,-0.01525021161622997,,0.047904081557214484,-0.023989898989899006,-0.015838792921458844,0.02564098114391067,0.10893181382907358,0.014184343044549186,0.019840944571694497,-0.022588167258596914,0.00939429651536372,0.026838380774507176,0.0005714110281074269,-0.033468432422021466,-0.002006944920384668,0.0014095005563798946,0.0006883586585841872,0.0012474120811427625,0.01775248600583934,,0.0019804081788328265,0.005925728118257867,0.018059774730480482,0.016739135678004224,-0.013953712287171904,0.04342776012394056,0.005044235387621887,
2020-02-06,,,,,,-0.002817385137253714,-0.041796130219837635,,0.0010581863615564124,0.04993528536343783,0.009819898017266349,-0.019354820846890552,-0.026666601292017256,0.008741306470901433,0.003597728184428828,0.001825642643244807,-0.027185743696663822,0.004893074579576329,0.0,0.008170063231023317,-0.017651664810582113,0.010322549625023658,0.030749157245415715,-0.000830542880411067,0.0010160558967526878,,0.03050884064171311,0.002950387869371296,0.017482159852943324,0.030943488463692104,0.005068042041337151,0.020209968111578824,-0.04100082821913453,
2020-02-07,,,,,,0.006116108501112105,0.0003538948140369147,,0.01268507398008989,0.049778247448683866,-0.0017559361262028395,0.000822387253891721,-0.02935423276122029,0.005199278073789282,0.014140643171420164,-0.014385317694339261,0.01888199843966598,-0.021971531038739056,0.002855870798168736,0.0024534604548187566,0.008074718563441996,0.00034834046191334345,0.03111719810039637,-0.019808976287871816,0.04517010606073257,,-0.0025823987353198463,0.0003743784643051029,0.0034532259650525976,0.0029397238794857117,-0.0033399890378025265,-0.003116414749291807,0.021014520368542344,
2020-02-10,,,,,,-0.022002142726488816,-0.014387230896215741,,0.02087685693463026,0.0016432211432657606,-0.0035177056762891734,-0.015612204837017307,-0.027073785756743463,-0.01810341958192241,-0.0030767482801696833,0.0035563498816304495,0.014455136864072848,0.05998791041870466,-0.00717621062539453,-0.0055578953942632126,0.0034971958070635356,-0.024373309008676625,0.0014381279806268132,-0.007984571187066303,0.0027516955083051187,,0.014492058411298414,0.00038441479144668556,-0.012841914531002807,-0.0032205471901840532,-0.000854056872613973,0.08589102630542711,-0.02476133833494376,
2020-02-11,,,,,,-0.048777148297145634,0.04914598066395426,,0.003271950476380514,-0.009843009343513787,0.016157622116744985,0.0041736387850921375,0.005032622699895795,0.012291463916504819,-0.00420258999574441,0.0011812932738761717,0.006698356584644349,-0.02783836234411674,0.0008032199235916693,0.013368812264346275,0.013153380521876645,-0.004163585615368781,0.027741221761539592,0.0044162098468158995,-0.012590798019343152,,0.005845274290693148,0.010865335880194227,-0.007737603710761931,-0.006353267760480508,-0.01696696277579135,-0.03589471376767783,-0.0159026002630005,
2020-02-12,,,,,,0.005149156440117375,0.10725892730979636,,0.01793719551294437,-0.017041449010724907,-0.0002674000517981501,0.004987566163634494,0.007069102811151362,-0.028621044653661443,-0.00211011241723591,0.00014067573143417,0.03242200597590972,-0.029342350169994758,0.008024675509119117,0.0014102412576264545,-0.008433115345936604,-0.009437296718519783,-0.011691093137109032,-0.002623901070285317,0.005231391899401139,,0.0040741862590907285,0.004135968453429006,-0.008826090461214409,-0.012604972720712815,-0.007693323045813494,0.036604678364481114,-0.003040226272411628,
2020-02-13,,,,,,0.11665762666744772,0.025054102774053844,,0.007008435848274264,-0.03708161413229183,-0.013365337026502888,-0.005789883700641263,-0.008482058846753682,-0.012499907594326398,0.005418565143777254,0.015769108958511024,0.002109123156895487,-0.02258100828615517,0.0037528509965241152,0.04033527167207085,-0.007609655669153725,0.010491840822177467,0.016024034258857123,0.00028441609734097817,-0.0013012171900647074,,0.005588532461826334,-0.005592566028037926,-0.001988354885720245,-0.002886242827440766,-0.0016854598733747617,0.024978346368789817,0.008296754293470876,
2020-02-14,,,,,,-0.01452200607746934,-0.01464489594286933,,0.01869149946861426,0.034258595689245164,-0.006095844946147899,-0.008319498973491046,-0.002359721265314252,-0.027124920321973334,0.007755678186734061,-0.043248532825975516,0.0754210119622678,0.04744750860453917,-0.009403789606455493,-0.0061058917035777815,0.00834455927067479,-0.0009546173236920641,-0.004337258421257206,0.020258840134715683,0.002442672399468604,,-0.002836105233217756,-0.002747792991364184,-0.005630491833832907,0.004638620937712945,0.008778986842737924,-0.05337728117450824,-0.01226088368887357,
2020-02-17,,,,,,-0.024881256429510668,0.009891410763821717,,-0.014249361817182837,-0.04086071964963811,-0.011040095184408516,-0.034395960133213554,0.0,-0.0381039348655583,-0.018196078919352154,0.01027902680757542,-0.012069121003472905,-0.019566011394672178,0.0028592843038430793,-0.0026480696534306736,-0.03399681150105205,-0.017206271335355017,0.003913520054708242,-0.007106665210800722,-0.015107285201739318,,-0.0010664500723613912,-0.016681246482685208,-0.014025614780648343,-0.011044474376487812,0.17003619382898383,-0.028608858218506894,0.011282150356763498,
2020-02-18,,,,,,0.07898474732212413,0.0314282355457125,,-0.012079234389442473,-0.04587852696493733,0.010474271524153478,-0.013900942157292429,-0.04435248035275707,-0.0038648184772476224,-0.004118366259753148,-0.007120969458576654,0.06251376069435799,-0.007861586119770947,-0.018932613948603128,-0.013411974910276014,0.009492884580317051,0.0006121451972145309,0.009467078383478933,-0.00912214253471677,-0.008246617730477301,,-0.0039044678494754015,6.827983504420487e-05,-0.005831621484029048,0.0005602710518413101,-0.005263812892415731,0.010878604673344894,-0.00035465660835887203,
2020-02-19,,,,,,0.11796658359026524,0.11037961405746066,,0.01824000980145013,0.04544256857868234,0.012820369425780687,0.029955875549455113,-0.021967824458878793,-0.003879733740301816,0.02021072432213633,-0.0060285591097088975,0.0016573478460257807,0.004632302205489935,0.019763170773983596,0.00824271619315109,0.026376138957621142,-0.012480122376200886,0.004873029063442447,0.004248931310984139,0.018127345770417636,,0.025231267035426885,0.024046349015620416,0.029328042404388466,0.012057589930424273,0.006672068258482655,0.025201953620608952,0.0355817321908376,
2020-02-20,,,,,,0.05357822082445396,-0.02949151361240432,,0.018307233742570483,-0.015163001806683729,-0.0012119282088554062,-0.013686899328944513,0.002847141084691085,0.004868496010448142,-0.0014385792551037113,-0.02774547019223339,0.0008271731333855392,0.010435757279988911,0.003990014029101818,-0.0069704360269075005,-0.026256992752591524,0.003469371701140922,-0.007548727718928228,-0.013327741771644197,0.02923887556452298,,0.0004920040696918537,-0.005016139568300604,-0.009670042931240963,-0.007450887329544131,0.04296656540983301,0.01573516285574339,-0.007614876253879688,
2020-02-24,,,,,,0.0017968042658507155,-0.008880115563556057,,-0.04407502031772481,-0.045932830006053416,-0.02318991280533822,-0.027753660211209508,-0.0495268547199913,0.004844988026142083,-0.018136495809063513,-0.05259417324733817,-0.03337452501469951,-0.0038429278404087386,-0.009424696414233491,-0.02426799027255222,-0.012851384141593591,-0.01753319196192893,-0.004102584242359653,-0.03823591133978277,-0.0025392641672348226,,-0.015674837621248217,-0.025005800958020075,-0.022144826284334784,-0.029989959493047724,0.022734640814203955,-0.029622542409478148,-0.009983324574806218,
2020-02-25,,,,,,0.014790681459127875,-0.030407857926825654,,-0.0032356834170212956,-0.02877886509079508,-0.01062810825551963,0.0,-0.00497846134683555,-0.0028928657085809384,-0.0002665698341653977,0.006087374285030478,0.08252259813309704,0.03062089002848234,-0.01249396790927737,-0.02814613927821641,-0.010112864491902851,-0.02249592464839978,-0.013266736169768811,-0.005499034703508321,-0.03309476407915357,,0.004579603988893233,0.006137101699849712,0.015513662648972915,-0.013945290268123522,0.011730633859980522,-0.024249885908671165,-0.012712082717559192,
2020-02-26,,,,,,-0.0001537221026560731,0.006215595331134471,,-0.014810201034204495,-0.04984768677860385,0.0,-0.028545913803325496,-0.03569042584554871,-0.04545450581444899,-0.007537686121361076,-0.025781037199980816,-0.009677046127804179,0.06491982634276572,-0.025537149125533953,-0.0037414978209676653,-0.008454585017433236,-0.03651325759284807,0.01233454543378465,0.000971341191938091,-0.016784573922203005,,-0.003305214444567439,-0.014488115791830292,-0.02186130206988468,-0.039979868479055325,-0.004711912465690027,0.011429142208105425,0.003015201215794683,
2020-02-27,,,,,,-0.021648355082539372,-0.021021260808308684,,-0.035626077563987724,-0.04983971378408092,-0.013113694500334838,-0.03030302234181248,0.0048426342666665345,-0.001013359383947976,-0.016331544225758887,-0.005888939158236517,-0.014258627863202422,-0.007359379767677865,-0.012507313236360784,-0.002698966038766515,-0.002368465931861352,0.03682947939355108,0.0067457425827262,-0.010450859512053934,0.0005021277482748498,,-0.01043645401022375,0.002237076804586513,0.017323380712445546,0.012384266339008576,-0.009787781009986563,-0.016409410097674937,0.0036291307680114127,
2020-02-28,,,,,,-0.08672882897800771,-0.136824930096068,,-0.06619688186273776,-0.0493865217899252,-0.032513524610752076,-0.1041666986514811,-0.11222022677770094,-0.05273824716597586,-0.02432361739902722,-0.047191814191263615,-0.06554732370411753,-0.09505379214366727,-0.002291850356964553,-0.0456301249577985,-0.04534658740875508,-0.040154539664807753,-0.02299983894610058,-0.03439956585752324,-0.04014727464247547,,-0.06175687419558018,-0.03797300355914157,-0.03988006357680196,-0.011273237918532963,-0.05425734726867293,0.001832133504099609,-0.05183779295385604,
2020-03-02,,,,,,-0.011784480512861184,0.0018622864806483452,,-0.00022861642116878134,0.0070991037443071114,-0.004529589182562632,-0.005285432403090873,-0.027530113744060447,-0.062098541665916995,-0.011764732503051545,0.027964839685296505,0.09352682222054831,-0.02616762297827202,0.00640781659133971,-0.0073621307267363045,-0.0003731005788711883,-0.009117471638542596,0.0010916821263899923,-0.015937512969580125,-0.014813503089388003,,-0.02353409485726965,-0.015054002241403408,0.019114142495092246,-0.030364124439387963,-0.02289113082873373,-0.04087867725038363,-0.05057334506283362,
2020-03-03,,,,,,0.009313620763483188,0.008267389007711845,,0.03270815052756593,0.022108278633598655,0.019521490491094973,0.039319860952052865,0.039473733107292075,0.013698742945268183,0.02671487678322415,0.025374113905935802,0.055137559361734256,0.011426378553365035,0.003844256753038122,0.04754690150571994,0.058091841212973616,0.06508788657891706,0.03501260974198406,0.031438672204490814,0.07553503217642477,,0.023754506027920064,0.006077767687835189,0.016231050317205842,0.00988207765889948,0.0068597122353200035,0.0018394749752430606,0.017056368928630272,
2020-03-04,,,,,,-0.09998269384595893,-0.04999582664154478,,-0.020598032397424748,-0.047021943573667735,-0.0038868508957173864,-0.025562372886082874,-0.031837407919034555,0.007882777677051811,-0.013957150905295812,-0.03526692231239581,-0.020921225347154015,-0.031285004995602606,0.003590370672901022,0.04193919536750412,0.052551028588776694,0.030237754505422654,-0.0038019144687989614,0.02278321409226347,-0.0003287679678996014,,-0.03765056217011242,-0.018290628085102623,0.009050381339566815,0.0029316448644907123,0.008429451271793065,-0.015494546427388678,-0.024315621670925824,
2020-03-05,,,,,,-0.08595234656136008,-0.002346050905645325,,0.0029398469796966253,0.00328947368421062,0.00924966213723688,-0.018887655461176545,-0.0035657562589365144,-0.011173245760664252,0.0,0.053639468178995786,-0.003737019864673341,0.03011665925456719,0.0059622943641568504,0.004130677770555424,-0.015748831153171383,-0.0013567558875670072,0.022507621449326942,0.018287065767059296,0.029779415643383933,,0.010334894510943604,0.00911410613119279,-0.006419156220829225,0.03972826820047226,0.005324650661270303,0.022174714495553527,0.033681846573185625,
2020-03-06,,,,,,-0.04997043244822086,-0.04009289321869225,,-0.031567125547156794,-0.04983610559682372,-0.022196855231571555,-0.05668456310396397,-0.09184895756772304,-0.027118591002973536,-0.01460553981768864,0.08025210902803837,-0.0016351434154273647,-0.026872389404945518,-0.006875191109036671,-0.00423939218856606,-0.014071695841460952,-0.009878986392459543,0.007330036580577737,-0.019288942653723606,-0.009266625529386396,,-0.024210937120638487,-0.03116028324549225,-0.0297370534604654,0.0013065836472601067,-0.009453845843147568,-0.0022472627882941243,-0.010988103972803698,
2020-03-09,,,,,,-0.0499871208107473,-0.049994037516756795,,-0.07008146171285146,-0.049689422025689156,-0.05711765529028956,-0.07596373009934654,-0.07443081769796289,-0.07665492189027079,-0.03898806196146609,-0.033008989671705735,-0.05472061971232134,-0.08386598526411981,-0.04153746730174146,-0.03459528271042489,-0.018991697539626262,-0.018832473534865946,-0.026026231842242176,-0.018613305196967578,-0.02918892701594966,,-0.04710292988057674,-0.046041114082402634,-0.05564170728522566,-0.04468497588401221,-0.04524798469118452,-0.04301672741463658,-0.021083526516497364,
2020-03-11,,,,,,-0.004684762991442937,-0.04998243424793125,,-0.01977976390757541,-0.04974575887101362,-0.005281013363683251,0.011042964024594815,-0.06433296882699258,-0.04654086195557561,-0.009388165643326118,0.002894287117227501,-0.03139010988905677,-0.07047162607947832,0.02839356399676629,-0.01981220872126066,-0.02123678490406944,-0.018812930490884838,-0.014919216130333979,-0.018966525096222098,-0.014285502130586214,,0.0009561051935436105,0.005714752948794866,-0.00792055763177446,-0.014777847830062307,0.004155084388667962,-0.016661229814762812,-0.004422600522349218,
2020-03-12,,,,,,-0.0499864346514689,-0.04999836883695208,,-0.17164752453337928,-0.04967525660069416,-0.10165538303992527,-0.26456309331217354,-0.11021231846175072,0.0646435824641618,-0.10018617202037516,-0.06556118289243973,-0.07512621673539788,-0.17069500665409132,-0.1146768767976537,-0.05005675952793731,-0.05358431825264387,-0.0807098033451561,-0.10997111491779943,-0.0704445767912999,-0.07465463596440869,,-0.0735117502210978,-0.0988551914959751,-0.07915489293501288,-0.07218179731778185,-0.09253393742433891,-0.049977465632920604,-0.10296365194837298,
2020-03-13,,,,,,0.005445924582099915,0.04127134152905465,,-0.08263949022802464,-0.007639702130272985,0.017729997631963368,0.02145216430171959,0.019886441113425413,0.044609831582028914,0.037615118442172246,-0.02371094502555071,0.06643906712717196,0.10553932418541367,0.021611420521514768,0.012173811904698573,0.07802410309264296,0.08286360767634737,0.026060575320085544,0.020292796226810017,0.04898914400317378,,0.05843063610820054,0.04086421858903577,0.07242549936651455,0.019472017802515174,0.06271491544437469,0.048141681217261256,0.03249456250913574,
2020-03-16,,,,,,-0.049969569477278375,-0.04996781692472052,,-0.09445394132320062,-0.04619128449882015,-0.09721983656712352,-0.08077544351825394,-0.07576612070300137,-0.0403321504389591,-0.08627874100748834,-0.008622657490289232,-0.07529077753883118,-0.08056322508419855,0.01204984251611041,-0.02015529202751576,-0.06849953310528767,-0.04073408675206558,-0.036072736496134294,-0.011306353431041027,-0.06874986285137474,,-0.07091629898793472,-0.03182643516682182,-0.0649709645899903,-0.03362494923990811,-0.1111248751851931,-0.049833389420216534,-0.07611704256948681,
