date,Rm,CSAD,abs_Rm,Rm_sq,N,CSAD_fitted,residual
2020-02-04,0.0182007286565308,0.0168675925826218,0.0182007286565308,0.0003312665236286,26,0.018176554333150696,-0.0013089617505288968
2020-02-05,0.0117835264597567,0.0213529005221402,0.0117835264597567,0.0001388514958277,26,0.016419320590022286,0.0049335799321179145
2020-02-06,0.0023072352883258,0.0154685119739343,0.0023072352883258,5.323334675696082e-06,26,0.01380055315809913,0.0016679588158351709
2020-02-07,0.0049793991680292,0.0124910693098139,0.0049793991680292,2.4794416074569963e-05,26,0.014541884183903642,-0.0020508148740897413
2020-02-10,0.000708881274903,0.0155000589619995,0.000708881274903,5.025126619082065e-07,26,0.013356044971622624,0.002144013990376876
2020-02-11,-0.0006201638033382,0.0141114492350941,0.0006201638033382,3.846031429709687e-07,26,0.013331348604041551,0.0007801006310525493
2020-02-12,0.0035658998697198,0.0148976889332427,0.0035658998697198,1.2715641880868288e-05,26,0.014150022813969165,0.0007476661192735348
2020-02-13,0.0061886809022905,0.0160705687340798,0.0061886809022905,3.829977131037553e-05,26,0.014876628339463493,0.0011939403946163076
2020-02-14,0.0005410938910265,0.0171251565066495,0.0005410938910265,2.927825989062734e-07,26,0.013309335735192393,0.003815820771457106
2020-02-17,-0.0058689500043992,0.0197975089561151,0.0058689500043992,3.4444574154137914e-05,26,0.014788167922292,0.005009341033823099
2020-02-18,0.0003936710257484,0.0162206892108314,0.0003936710257484,1.549768765138253e-07,26,0.013268288283317976,0.0029524009275134246
2020-02-19,0.0214115188545017,0.0196457643427191,0.0214115188545017,0.0004584531396566,26,0.019050873722375978,0.0005948906203431213
2020-02-20,0.0005447222672426,0.0138670820535546,0.0005447222672426,2.967223484300231e-07,26,0.013310345909555715,0.0005567361439988844
2020-02-24,-0.0199733229349925,0.014312369917282,0.0199733229349925,0.0003989336290654,26,0.01865964730373119,-0.0043472773864491904
2020-02-25,-0.0032777906019572,0.0157631472590118,0.0032777906019572,1.0743911230279595e-05,26,0.014070073242215738,0.001693074016796062
2020-02-26,-0.0113073096090162,0.0168927940114824,0.0113073096090162,0.0001278552505941,26,0.016288397279299847,0.0006043967321825543
2020-02-27,-0.0075603609885209,0.0125730323988886,0.0075603609885209,5.715905827674918e-05,26,0.015255765566322263,-0.002682733167433662
2020-02-28,-0.0522695528912936,0.0240612016870055,0.0522695528912936,0.0027321061594557,26,0.027287186898014678,-0.0032259852110091795
2020-03-02,-0.0085854434519419,0.0186394727272689,0.0085854434519419,7.370983926649366e-05,26,0.015538712796147847,0.0031007599311210516
2020-03-03,0.0269739366552664,0.0161240677551146,0.0269739366552664,0.0007275932586823,26,0.020557826518620405,-0.004433758763505803
2020-03-04,-0.0115692943896283,0.0238622936709918,0.0115692943896283,0.0001338485726738,26,0.016360432001905987,0.007501861669085813
2020-03-05,0.0058105326049147,0.0165268942651613,0.0058105326049147,3.376228915277744e-05,26,0.01477200199527403,0.0017548922698872697
2020-03-06,-0.0190368533555686,0.0194696950753844,0.0190368533555686,0.0003624017856814,26,0.018404551135062657,0.0010651439403217416
2020-03-09,-0.0463502759442261,0.0145420844504187,0.0463502759442261,0.0021483480801059,26,0.025730657622768233,-0.011188573172349532
2020-03-11,-0.0173175427453379,0.016967615599334,0.0173175427453379,0.0002998972867366,26,0.017935484212065173,-0.0009678686127311716
2020-03-12,-0.0872284672248801,0.036803625471704,0.0872284672248801,0.0076088054944019,26,0.036253587115790326,0.0005500383559136762
2020-03-13,0.0334830024189811,0.0271268813012797,0.0334830024189811,0.0011211114509895,26,0.02230879548305577,0.004818085818223933
2020-03-16,-0.0560505208415009,0.0247746070839886,0.0560505208415009,0.0031416608866035,26,0.028275618002095857,-0.0035010109181072557
2020-03-17,-0.0262437594820878,0.0305975648619272,0.0262437594820878,0.0006887349117536,26,0.020360568131511932,0.010236996730415268
2020-03-18,-0.0501506723268859,0.0289324531824165,0.0501506723268859,0.0025150899348386,26,0.026731283012507157,0.0022011701699093424
2020-03-19,-0.0240436570989377,0.0311948980844511,0.0240436570989377,0.0005780974466913,26,0.019765186147677284,0.011429711936773817
2020-03-20,0.0519863529252071,0.0402639173995769,0.0519863529252071,0.0027025808904641,26,0.027212969656484277,0.013050947743092626
2020-03-23,-0.115723079057824,0.045011773216252,0.115723079057824,0.0133918310266233,26,0.04327558336628391,0.001736189849968088
2020-03-24,0.0304118651630016,0.0354580449432768,0.0304118651630016,0.0009248815426925,26,0.02148431780002866,0.013973727143248137
2020-03-25,0.0386497972757192,0.038141062192906,0.0386497972757192,0.0014938068294541,26,0.02368913111114788,0.014451931081758119
2020-03-26,0.0356406654684872,0.0335000365068617,0.0356406654684872,0.0012702570350366,26,0.022886254675735324,0.010613781831126379
2020-03-27,-0.0178393210852877,0.0340136842842055,0.0178393210852877,0.0003182413767839,26,0.01807793615589929,0.015935748128306212
2020-03-30,-0.0130957994526301,0.0272255012696007,0.0130957994526301,0.0001714999633035,26,0.01677972378947038,0.010445777480130317
2020-03-31,0.0340410409546373,0.0258752912356285,0.0340410409546373,0.0011587924692752,26,0.02245828572997436,0.003417005505654141
2020-04-01,-0.0154587527411582,0.0194754426270065,0.0154587527411582,0.0002389730363122,26,0.017427310588430316,0.002048132038576185
2020-04-03,0.0042572098909587,0.0353966695323107,0.0042572098909587,1.812383605567708e-05,26,0.01434175229015005,0.021054917242160652
2020-04-07,0.0813084317056388,0.0309031944851032,0.0813084317056388,0.0066110610664305,26,0.034762425096858285,-0.0038592306117550858
2020-04-08,0.0216940608941316,0.0208313465678504,0.0216940608941316,0.0004706322780782,26,0.01912765543654318,0.0017036911313072188
2020-04-09,0.0485486904802484,0.0291097390924021,0.0485486904802484,0.0023569753473469,26,0.02631004707506262,0.00279969201733948
2020-04-13,0.0005227332744414,0.0308367633331378,0.0005227332744414,2.732500762082696e-07,26,0.0133042239013819,0.017532539431755898
2020-04-15,-0.0058259783123077,0.0223088269397167,0.0058259783123077,3.39420232954805e-05,26,0.014776276412188179,0.007532550527528522
2020-04-16,0.0248407284983816,0.0223411362925299,0.0248407284983816,0.0006170617923303,26,0.019981063236955258,0.002360073055574643
2020-04-17,0.0167676298293712,0.0179849980320034,0.0167676298293712,0.0002811534100948,26,0.017785257825378698,0.00019974020662470032
2020-04-20,0.0120348707043753,0.0237958343479736,0.0120348707043753,0.000144838112871,26,0.016488392118394448,0.007307442229579152
2020-04-21,-0.0136876618198221,0.034748810297762,0.0136876618198221,0.0001873520860938,26,0.016942094592512495,0.017806715705249505
2020-04-22,0.017506309059419,0.0204535449960461,0.017506309059419,0.0003064708568838,26,0.017987029709531335,0.0024665152865147658
2020-04-23,0.0071231545531139,0.0201057356927013,0.0071231545531139,5.073933078754806e-05,26,0.015134984880042363,0.004970750812658936
2020-04-24,-0.0126910929387408,0.0333314845965003,0.0126910929387408,0.0001610638399797,26,0.016668633207316277,0.016662851389184025
2020-04-27,0.0189675325754208,0.0212714771046885,0.0189675325754208,0.0003597672919996,26,0.01838565697269806,0.00288582013199044
2020-04-28,0.0065960539583676,0.0234998021152168,0.0065960539583676,4.350792782169765e-05,26,0.014989289920543443,0.008510512194673359
2020-04-29,0.009651712084078,0.0191680276106731,0.009651712084078,9.315554615393809e-05,26,0.015832675151947737,0.003335352458725363
2020-04-30,0.0163603498314463,0.0262875948088191,0.0163603498314463,0.0002676610466073,26,0.01767393444985358,0.00861366035896552
2020-05-04,-0.0361780338829551,0.0298623570877475,0.0361780338829551,0.0013088501356362,26,0.023029842128749162,0.006832514958998337
2020-05-05,-0.0097661650866758,0.0157114279053032,0.0097661650866758,9.537798050020646e-05,26,0.015864207589379026,-0.00015277968407582596
2020-05-06,0.0079904545178069,0.0183569491233422,0.0079904545178069,6.384736340114151e-05,26,0.015374522183886267,0.0029824269394559313
2020-05-07,-0.002442059373071,0.0114278218247378,0.002442059373071,5.963653981604153e-06,26,0.013838011220964395,-0.002410189396226595
2020-05-08,0.0016972440606875,0.0240234026216514,0.0016972440606875,2.8806374015391268e-06,26,0.013631007835314872,0.010392394786336528
2020-05-11,0.0052660767774622,0.0220184095758071,0.0052660767774622,2.773156462612768e-05,26,0.014621281992622952,0.007397127583184147
2020-05-12,0.0048161919620252,0.0161990511935074,0.0048161919620252,2.3195705015076247e-05,26,0.01449667092538037,0.0017023802681270309
2020-05-13,0.0194398407453994,0.0256161191885444,0.0194398407453994,0.0003779074082064,26,0.018514359753916906,0.007101759434627493
2020-05-14,-0.0076042043093951,0.0154563616140593,0.0076042043093951,5.782392317902412e-05,26,0.015267874184293624,0.0001884874297656755
2020-05-15,-0.00450756002192,0.0119548737411079,0.00450756002192,2.0318097351211576e-05,26,0.014411147614800017,-0.002456273873692117
