date,Rm,CSAD,abs_Rm,Rm_sq,N,CSAD_fitted,residual
2009-01-06,0.0099132098457505,0.0293989887338227,0.0099132098457505,9.827172944588532e-05,50,0.016520195838132586,0.012878792895690116
2009-01-07,-0.0516683729407754,0.0312408469015521,0.0516683729407754,0.002669620762347,50,0.027865437605419936,0.0033754092961321633
2009-01-09,-0.0194261066453153,0.0311300196603397,0.0194261066453153,0.0003773736193951,50,0.01912411240998615,0.01200590725035355
2009-01-12,-0.0308852725885298,0.0214887914498055,0.0308852725885298,0.0009539000628677,50,0.02224574348419146,-0.0007569520343859611
2009-01-13,-0.0056003805421589,0.0231822066200292,0.0056003805421589,3.136426221699247e-05,50,0.015335938490830703,0.007846268129198496
2009-01-14,0.0264700873124836,0.0233941285347166,0.0264700873124836,0.0007006655223305,50,0.0210449323441995,0.0023491961905171
2009-01-15,-0.0322154197389105,0.0212343082833813,0.0322154197389105,0.0010378332689541,50,0.022607029704791774,-0.0013727214214104728
2009-01-16,0.0181377645738916,0.0205909443123684,0.0181377645738916,0.0003289785037379,50,0.0187721237157088,0.001818820596659599
2009-01-19,0.0022798314241388,0.0153875825360682,0.0022798314241388,5.1976313224909605e-06,50,0.01442256580126692,0.0009650167348012814
2009-01-20,-0.0160300341726748,0.0214838036956877,0.0160300341726748,0.0002569619955771,50,0.018195821851360903,0.0032879818443267983
2009-01-21,-0.0234521878816122,0.0193696974887246,0.0234521878816122,0.0005500051164344,50,0.020222742480500353,-0.0008530449917757525
2009-01-22,-0.0101553185614657,0.0230816533355495,0.0101553185614657,0.0001031304950848,50,0.016586607373305303,0.006495045962244195
2009-01-23,-0.0260162947162478,0.0232269531476575,0.0260162947162478,0.0006768475907626,50,0.020921374850626426,0.0023055782970310724
2009-01-27,0.0237943864906238,0.0215781564989615,0.0237943864906238,0.0005661728284651,50,0.020316027570127307,0.0012621289288341948
2009-01-28,0.0270237370417084,0.0201845969651413,0.0270237370417084,0.0007302823636994,50,0.021195643805506148,-0.0010110468403648487
2009-01-29,0.0003602415518178,0.0202254350496249,0.0003602415518178,1.2977397565616177e-07,50,0.013893921430856897,0.006331513618768004
2009-01-30,0.0162043410250861,0.0192555071673428,0.0162043410250861,0.0002625806680572,50,0.018243502418955868,0.0010120047483869327
2009-02-02,-0.0298522272578296,0.0207492819847681,0.0298522272578296,0.0008911554722531,50,0.02196500153717237,-0.0012157195524042722
2009-02-03,0.0016550369126719,0.0207095982120048,0.0016550369126719,2.7391471823068466e-06,50,0.014250551456163904,0.006459046755840895
2009-02-04,0.0082222979384533,0.0138072221525252,0.0082222979384533,6.760618338869415e-05,50,0.016056166529044708,-0.0022489443765195075
2009-02-05,-0.0076893260145406,0.0129540822664682,0.0076893260145406,5.912573455789119e-05,50,0.015909831336913333,-0.002955749070445133
2009-02-06,0.0197404626205485,0.0137530835002547,0.0197404626205485,0.0003896858644732,50,0.019209966286037557,-0.005456882785782857
2009-02-09,0.0194938375262373,0.0169851427658841,0.0194938375262373,0.0003800097014993,50,0.01914261146033369,-0.0021574686944495908
