date,RELIANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,AXISBANK.NS,KOTAKBANK.NS,LT.NS,TCS.NS,INFY.NS,WIPRO.NS,ONGC.NS,NTPC.NS,POWERGRID.NS,GAIL.NS,BHEL.NS,TATASTEEL.NS,HINDALCO.NS,SAIL.NS,TATAMOTORS.NS,M&M.NS,TATAPOWER.NS,MARUTI.NS,HINDUNILVR.NS,ITC.NS,ASIANPAINT.NS,GRASIM.NS,AMBUJACEM.NS,ACC.NS,DLF.NS,BRITANNIA.NS,COLPAL.NS,BANKBARODA.NS,CANBK.NS,INDUSINDBK.NS,IDBI.NS,PFC.NS,HAVELLS.NS,TATACHEM.NS,TATACOMM.NS,HCLTECH.NS,HEROMOTOCO.NS,TVSMOTOR.NS,TORNTPHARM.NS,APOLLOHOSP.NS,PETRONET.NS,SIEMENS.NS,JSWSTEEL.NS,ULTRACEMCO.NS,SHREECEM.NS
2007-01-03,0.0028493792992181355,0.009773820631837848,-0.004392306753550956,-0.0032314921209825043,0.009014610189499006,0.014426226118448016,0.022602532273119813,0.01109473416236706,0.025350395888894095,0.017028238931541928,0.014144275815902718,-0.004960889940688218,0.006883882941824959,,-0.01510282667018914,-0.0013028240247410228,-0.015148267640503144,0.006458789187432368,0.013728920704759284,0.009413498548123123,-0.020907559647042273,-0.003894651425186968,0.006143046341280378,-0.020332929154439516,-0.008756886764522354,0.00027025553401416325,0.000899345990857281,0.0031119356531605913,-0.017704158504301515,,-0.004180056370923224,0.012503520913876853,0.021900910458797496,0.03971828424414947,0.1449125844018455,0.022324246509096257,,-0.0010531344932728226,-0.005771055482233889,-0.012594247508506018,-0.011106772257740816,-0.009103114685180214,-0.01058177941959193,0.013822756661606705,0.011590706456180877,-0.008884384796283618,-0.007293666332720328,0.020475332544246605,-0.021946667990745627,0.006922819257862756
2007-01-04,-0.003152837583661916,-0.0044493001875575144,-0.014315322769308247,-0.004527236238296206,-0.017274784920764397,-0.0008425446942706971,0.015508364660187457,0.011514926355040922,-0.01648238094316623,-0.011270180107885053,-0.022089429903821567,0.0021201193219664294,-0.014393394804830262,,0.0161014303136513,-0.010584541138496717,-0.011998006390018356,-0.024553627945922307,-0.024918752033200042,0.00943270976383559,-0.007599788695852205,-0.00524320309710713,-0.007387952558873256,-0.00660385842021316,-0.03704769008335862,0.011541062079877706,-0.0146051371430862,-0.016546021147081924,-0.0016767820566235825,,0.010768044328925086,-0.013861363223447998,-0.010918046414104099,-0.025872501275665538,0.009874238020176618,0.006422626813855192,,-0.008959140520703124,0.011144527173531094,-0.0038719766950683354,-0.018444272727011102,-0.029422734794072425,-0.00950691323124031,-0.017160408397368543,-0.0033907727662201292,0.05179263955814184,-0.01469496813774196,-0.028610262402473774,0.002895418683476647,-0.0019114174815743068
2007-01-05,0.005974408391217434,-0.0021955431306268647,0.006523602214026036,0.022010085889590858,0.000884940598084416,-0.0029520761663701656,-0.009259233013140022,-0.015100597080945355,0.003136880952706367,-0.0044854865725005855,-0.013932739816342465,0.023846274685973112,0.007666928859255462,,0.04112411891351497,0.00595291976857748,0.006120346446028657,-0.021167002268628998,-0.03000009597101072,-0.010241951315511977,-0.03300453059823205,0.0007147331687060721,-0.03349377775420914,0.013057814455333938,-0.02160395326677167,-0.0006668270168287416,0.012550977350100467,-0.030494320411975306,-0.015954215625746504,,-0.004288398938488203,-0.013544563211247418,-0.01165153343780545,0.008912514361494983,-0.04711107878566545,-0.01786864492146034,,-0.0033238380091042963,0.003903485993310918,-0.013490375386098208,-0.006027330598477043,-0.007214958143347272,-0.014397185886847574,0.0055010918733426895,-0.0007039315405067414,-0.028408966192668084,0.0008929906517587405,0.011602376174597584,0.009608385464980218,-0.02167445899115028
2007-01-08,-0.008772269115985831,-0.022316360402389157,-0.030230063487293513,-0.004175592563840369,-0.02443522330196435,-0.01543837470216225,0.01092364897535214,-0.006186877962852888,-0.015201502626279506,-0.030526632128661357,-0.032689416118457215,0.017817374209052605,-0.00797098016473019,,-0.00398632557306855,-0.009935866636658908,-0.01001793347634361,-0.023670374051762533,-0.013745843821484804,-0.009494317869179536,0.0022310751381062754,0.003035264881485089,-0.03957404427571076,-0.015233254769717819,-0.015728787588584536,-0.026841138178852253,-0.004590889973591472,-0.011207378497669396,-0.024699085862583958,,-0.005530861993953695,-0.026683734175122154,-0.017786968182241014,0.011307393003432864,0.002798401266202788,-0.0019491073258881553,,-0.005335364583544111,-0.006404340995815105,0.010545857761836475,-0.025390726695159738,-0.021668248270954926,-0.02434562732765999,-0.022835404363843126,-0.012091820151614474,-0.008771560195554473,-0.031229054689488223,-0.019788037344516507,-0.024395575154524507,-0.010167733487639552
2007-01-09,0.001135586548522305,0.001768125028348555,-0.010780950618462515,0.006675779178340058,-0.03196860777082455,0.0036513879625454937,-0.02401246341370955,-0.021037056849114277,0.010130182924709574,-0.007027513989589562,0.0024198161828237197,0.0058172326806231744,-0.012783166500898835,,0.03674768973318998,-0.007080653081899313,-0.01940927764614897,-0.009578068687479013,-0.01509874012278678,-0.018739947379797117,-0.007512230448379897,-0.002848155079514525,-0.012807229113663499,-0.001189624970162395,-0.00399544671448282,-0.011938168443468622,0.0011351415989913072,0.017184683289288794,-0.0030623077082151395,,-0.0012308008749051247,0.005323324920267769,-0.037692125672568966,-0.030398262696437528,-0.028837197702391237,-0.02018225478426261,,-0.009923390214130356,-0.016344310564095577,-0.0040138962688320845,-0.0017305253312681623,-0.004634116800961263,-0.0018714100271585155,0.008276626002889476,-0.008437402430807928,0.005899560918092961,-0.016347841886494963,0.04950517940197785,-0.012686070132001848,-0.0018739351998857678
2007-01-10,-0.004029110142382719,-0.01532397286031062,-0.015041044232067535,-0.03123821163408058,-0.032768625734946766,-0.012091978571266093,-0.0046746865634830215,-0.014606136265858827,-0.016714581988112265,-0.011711786771162247,0.01750325993080981,-0.028261655950332698,-0.01775794355021587,,0.001052511643805376,-0.04718159709978098,-0.006365873557618973,-0.004230876558237506,-0.024174461725946728,-0.002908619225183151,-0.01721235737197535,-0.004730109570237784,-0.006711944620055643,-0.006433179735435335,0.0067882936657828186,0.0008332652602904833,-0.01855139210041956,-0.020129572616233826,-0.005509363184586613,,0.013327539688444245,-0.00741349599229657,-0.00940918919145739,-0.05567555836855653,-0.015325701804749126,0.028571219113560087,,0.030068854787564048,-0.004446562980022328,-0.028785049239734573,-0.018497874808859005,-0.0002737043766281033,-0.005624816008110822,-0.0026557975909865528,-0.004434337525306642,-0.009775464100643894,-0.01858654829167572,-0.02278887512105776,-0.039567770004474645,0.01616657219648099
2007-01-11,0.01834056266179296,0.03707343696855392,-0.0025033522134531028,0.009617127995983576,0.009723559471670251,0.03672023330367469,0.021876312231041695,0.020744116526697276,0.03419997746892944,0.008570090231342586,0.04999544983587234,0.027006002941383223,0.0342747673871433,,-0.016301330674035497,0.0031005053422354933,0.022222965242662873,0.020940714761547907,0.04471309923284594,0.01089790227518872,0.039363381452409696,0.017218004598021475,0.02873358560243311,0.04484407243517041,0.03708229115248596,0.010060516230155025,0.004405240442601155,0.02384453425588351,0.028386662097758197,,0.009234011280959686,0.014670477967275941,-0.0035343363453709253,-0.0200343985671404,0.04961079675739599,0.11757109400687593,,0.016831363568787783,0.010578151785687995,-0.0026083927131279605,0.033856072384648606,0.004040623232250962,0.005656633530947586,0.0007262012933288986,0.0058987283866023255,-0.004935790756203318,0.01912906299589956,0.018555802664627308,0.026998229874949153,-0.004413591127361616
2007-01-12,0.03316613670550317,0.04305462074068833,0.06570299701433568,0.08959498747150696,0.06797701889339058,0.04440494049301136,0.021528553320200983,0.018689934635520933,0.03623771603294457,0.018506552371742258,0.011137285008148368,0.009894692126005689,0.00983260545271758,,0.0021380345157129277,0.04492650557199007,0.013097460239624992,0.01337708278933425,0.04858299488693807,0.024881350993577023,0.02469951777821744,0.02098193482753752,0.018271086555369243,0.008491649282329705,0.011229545722853063,-0.019508607969983438,0.01617688299050668,0.012540250945421327,0.015303005694018212,,-0.011871828463131395,0.01077868186076536,0.06650392937324545,0.05938463506389713,0.03892491404249543,-0.0040462068142284036,,0.20005199710542532,0.022330862226475068,0.03649127878020253,0.03770704005441683,0.01377788543167302,0.02812509496235216,0.010643551836562404,0.008736067817833426,0.024801432738271068,0.045356710825154245,0.024249162874057317,0.00945270531246778,0.011375154418660882
2007-01-15,0.0189998342754909,-0.003540406236060556,0.03052007777920096,-0.014861815966159209,-0.002611339548462266,0.06702678356077074,0.005683258726791429,0.02349616848014513,0.001812973476536861,0.008792815670314535,0.0007978803821460101,-0.008173721369927223,-0.0010818807498564897,,0.0010669250409758302,-0.011477166824983231,0.03813256482076466,0.010853540944090634,0.10093746428851502,0.007756136062910146,0.018693908473702336,0.006389739328278354,-0.016967361298986794,0.008876071377926342,0.00525977579702408,0.09289642121599195,0.004846531657636266,0.019462191135513507,0.018828986887732713,,0.012466146974169146,-0.0018209692708449632,-0.002909738433305775,-0.0022052811877646405,-0.007136267914049865,0.040046453013172334,,0.022198009498734184,0.00045506652566040806,0.06662812125141926,-0.0037979195772219754,-0.01217782928740907,-0.006687239811311141,0.0074197279849321784,-0.002491286780276658,0.026137627467127222,0.06134411008699847,0.0012018227645262947,0.04211532249883465,-0.015868219688929597
2007-01-16,-0.013187432532804078,0.012699591583237524,0.0019194817205272496,0.002297138013039879,-0.010186197719672219,0.033470689477413496,-0.004709114448986695,0.014026882819777375,-0.0016964084876659458,-0.00925113771064534,0.015870884226422133,0.0042022064213620425,-0.004692986910470154,,-0.012255619630457848,0.01768580814093368,-0.007308987195454919,-0.014799794827798696,-0.02705380366784027,0.009541388789607419,0.03717530664032864,-0.012355108197279696,0.00435655789764855,-0.007444083060252238,-0.0020347349640292833,0.010640856696108925,0.008766187559889671,-0.0006942066441457673,0.015393150239938036,,-0.0025429914139680765,-0.009640221123529136,-0.006045589715404698,-0.011420461613148358,0.01437543337542535,0.043526612110190266,,-0.026143662963147296,0.0009099309268150169,0.018278004870984965,0.01579133271294708,-0.01028482432535427,-0.01468783398380713,-0.0004750977964507186,0.0017840271539770747,0.01886769621318063,0.008648552016483846,0.011403154377881863,0.024453207382407305,0.05355102192254657
