date,Rm,CSAD,abs_Rm,Rm_sq,N,CSAD_fitted,residual
1999-01-01,,,,,0,,
1999-01-04,0.0048030382751569,0.0154950868593424,0.0048030382751569,2.306917667262229e-05,22,0.007870367404240103,0.007624719455102296
1999-01-05,0.0032337968965188,0.0208239243330265,0.0032337968965188,1.0457442367934706e-05,22,0.005350424697745472,0.015473499635281027
1999-01-06,0.0234574279384348,0.0176750876275622,0.0234574279384348,0.0005502509254868,22,0.03781906218444338,-0.02014397455688118
1999-01-07,0.0227776785325727,0.0244339431144212,0.0227776785325727,0.0005188226393332,22,0.036727990755609854,-0.012294047641188653
1999-01-08,0.0388468805730962,0.0257316054550865,0.0388468805730962,0.0015090801302604,22,0.06251609626783883,-0.03678449081275233
1999-01-11,-3.255267795681388e-05,0.0268875416915254,3.255267795681388e-05,1.0596768421600364e-09,22,0.00020946421819194224,0.026678077473333457
1999-01-12,-0.0248140574455646,0.0188961367469271,0.0248140574455646,0.0006157374469117,22,0.03999654694304162,-0.021100410196114517
1999-01-13,-0.0067325833103639,0.0228629625571844,0.0067325833103639,4.532767803099082e-05,22,0.010968769899342297,0.011894192657842103
1999-01-14,-0.0135898713917877,0.0202392626260657,0.0135898713917877,0.0001846846044453,22,0.02197884035657479,-0.0017395777305090898
1999-01-15,-0.0308693142697673,0.0193219554948038,0.0308693142697673,0.0009529145634856,22,0.04971480170592184,-0.030392846211118037
1999-01-18,0.0069892291203644,0.0176905882022675,0.0069892291203644,4.884932369695111e-05,22,0.011380872964231839,0.006309715238035663
1999-01-19,-0.0331410121059526,0.0159233320366666,0.0331410121059526,0.0010983266834069,22,0.053360354644666784,-0.037437022608000185
1999-01-20,0.0,0.0,0.0,0.0,22,0.0001571850322937213,-0.0001571850322937213
1999-01-21,0.0371204229457522,0.020835602677992,0.0371204229457522,0.0013779257996715,22,0.05974592126055097,-0.03891031858255897
1999-01-22,-0.0024969599399704,0.0168548576265909,0.0024969599399704,6.234808941817028e-06,22,0.004167153809614981,0.01268770381697592
1999-01-25,-0.0184351269016323,0.0193461523375443,0.0184351269016323,0.0003398539038792,22,0.02975731009649087,-0.01041115775894657
1999-01-26,0.0,0.0,0.0,0.0,22,0.0001571850322937213,-0.0001571850322937213
1999-01-27,0.0216778171194999,0.0135763739790142,0.0216778171194999,0.0004699277550664,22,0.03496255681239006,-0.021386182833375858
1999-01-28,-0.012009529501472,0.0144807588366567,0.012009529501472,0.0001442287988467,22,0.019441600053004267,-0.004960841216347567
1999-01-29,0.0045886453950112,0.0155402243057669,0.0045886453950112,2.105566656115816e-05,22,0.007526093342399021,0.00801413096336788
1999-02-01,-0.0223419088966776,0.0167230263486087,0.0223419088966776,0.0004991608931474,22,0.03602852403869635,-0.01930549769008765
1999-02-02,-0.0225685719142299,0.0158459697925885,0.0225685719142299,0.0005093404382477,22,0.03639234844633008,-0.020546378653741582
1999-02-03,0.0254861932223753,0.0175690291618269,0.0254861932223753,0.0006495460449682,22,0.04107534569421827,-0.023506316532391373
1999-02-04,-0.0143155917990642,0.016075883620261,0.0143155917990642,0.0002049361685574,22,0.023143953275945955,-0.007068069655684954
1999-02-05,-0.0098364047979573,0.0176819121704525,0.0098364047979573,9.675485934927815e-05,22,0.015952491248727323,0.0017294209217251777
1999-02-08,-0.0234349901839083,0.0189157378287269,0.0234349901839083,0.0005491987649198,22,0.03778304743847486,-0.01886730960974796
1999-02-09,0.002051572145134,0.0180043632717596,0.002051572145134,4.208948266689778e-06,22,0.0034519049508316014,0.014552458320927998
1999-02-10,0.0358463443767412,0.0340728969752205,0.0358463443767412,0.0012849604051759,22,0.05770153505028236,-0.02362863807506186
1999-02-11,0.0178242159794848,0.0230040537203447,0.0178242159794848,0.0003177026752833,22,0.028776615956185848,-0.005772562235841147
1999-02-12,0.0013751682426577,0.0139310113065512,0.0013751682426577,1.8910876956145285e-06,22,0.002365652579379309,0.01156535872717189
1999-02-15,-0.0179279470128633,0.0215745973627264,0.0179279470128633,0.000321411284096,22,0.028943136187419827,-0.007368538824693429
1999-02-16,0.0055067683763009,0.0211833872711034,0.0055067683763009,3.0324497950227648e-05,22,0.009000411391891982,0.01218297587921142
