date,RELIANCE.NS,ITC.NS,HINDUNILVR.NS,SBIN.NS,IDBI.NS,ONGC.NS,IOC.NS,BPCL.NS,HINDPETRO.NS,GAIL.NS,TATASTEEL.NS,HINDALCO.NS,BHEL.NS,TATAPOWER.NS,TATAMOTORS.NS,M&M.NS,CIPLA.NS,SUNPHARMA.NS,DRREDDY.NS,BRITANNIA.NS
1998-02-26,7.672474384307861,7.5256266593933105,82.73651123046875,15.553971290588379,21.19022560119629,8.028873443603516,5.234592914581299,4.800796031951904,13.647144317626953,6.321132183074951,3.2234036922454834,39.594669342041016,16.775068283081055,5.99761962890625,35.3936882019043,18.765884399414062,13.362649917602539,1.4701918363571167,14.756936073303223,19.86456871032715
1998-02-27,7.813925743103027,7.789130210876465,82.87149047851562,15.77230453491211,20.97980308532715,8.154108047485352,5.031459331512451,4.840487003326416,13.907249450683594,6.328820705413818,3.379086494445801,40.70079040527344,16.473722457885742,5.978992462158203,35.62229919433594,18.9467716217041,13.73100471496582,1.4717302322387695,15.352718353271484,20.579071044921875
1998-03-02,8.150479316711426,8.235107421875,85.82133483886719,16.55338478088379,21.573925018310547,8.253058433532715,5.000208377838135,4.86545467376709,13.946337699890137,6.275014400482178,3.5283894538879395,43.72356033325195,16.65916633605957,6.2716875076293945,36.643959045410156,20.840290069580078,14.031384468078613,1.4738835096359253,15.634480476379395,19.95503807067871
1998-03-03,7.826117992401123,8.24209976196289,82.1832504272461,16.06443977355957,20.509464263916016,7.674815654754639,4.9185638427734375,4.790551662445068,13.842596054077148,5.854797840118408,3.356117010116577,41.7052001953125,15.91223430633545,5.915130138397217,34.43632888793945,21.432981491088867,13.80007266998291,1.3428308963775635,14.892436027526855,19.024799346923828
1998-03-04,8.106582641601562,8.263090133666992,84.6959228515625,17.07923126220703,21.153091430664062,8.052064895629883,4.81465482711792,4.926912784576416,13.681720733642578,6.149461269378662,3.476069927215576,42.3758659362793,16.476301193237305,6.194523811340332,35.47941589355469,21.890962600708008,14.007266998291016,1.445888876914978,15.395735740661621,19.952722549438477
1998-03-05,8.133406639099121,8.14941120147705,84.33966827392578,16.759416580200195,21.10358238220215,7.977849960327148,4.81465482711792,4.852650165557861,13.869657516479492,6.052093505859375,3.439063549041748,41.98809051513672,16.234188079833984,6.093410491943359,35.22221755981445,21.698537826538086,13.706886291503906,1.41204833984375,15.221515655517578,20.077991485595703
1998-03-06,8.084632873535156,8.182058334350586,84.00768280029297,16.787092208862305,21.227357864379883,7.803141117095947,4.81465482711792,4.798875331878662,13.626093864440918,6.02903413772583,3.432682752609253,41.92768859863281,16.3243350982666,6.080105781555176,35.122196197509766,21.521495819091797,13.805551528930664,1.372056245803833,15.126875877380371,19.97591781616211
1998-03-09,8.818713188171387,8.495113372802734,85.0440444946289,16.96852684020996,21.536794662475586,7.945384979248047,5.07599401473999,4.750860691070557,13.574978828430176,6.046970844268799,3.4926586151123047,42.18832778930664,16.38614845275879,6.109375953674316,35.843788146972656,21.636959075927734,13.791298866271973,1.3954362869262695,15.339814186096191,19.945758819580078
1998-03-10,8.606536865234375,8.559240341186523,83.7135238647461,17.14688491821289,21.375890731811523,7.541854381561279,5.044352054595947,4.727813720703125,13.173547744750977,5.91117000579834,3.53859806060791,42.00079345703125,15.886480331420898,6.013583183288574,35.436546325683594,20.71328353881836,13.57094669342041,1.3788238763809204,15.010737419128418,19.999116897583008
1998-03-11,8.389482498168945,8.412330627441406,85.94012451171875,16.845518112182617,21.54917335510254,7.685639381408691,5.044352054595947,4.699004650115967,13.266761779785156,5.957291126251221,3.4747936725616455,42.3599739074707,15.863296508789062,6.05881929397583,35.065040588378906,20.6747989654541,13.583006858825684,1.3689799308776855,15.021485328674316,20.038558959960938
1998-03-12,8.306561470031738,8.507940292358398,85.56764221191406,16.787092208862305,21.28925323486328,7.5588579177856445,5.044352054595947,4.718209743499756,13.131450653076172,5.93935489654541,3.464585304260254,42.3695068359375,15.852993965148926,6.018906116485596,34.522056579589844,20.724836349487305,13.615894317626953,1.3625195026397705,15.169896125793457,19.85761070251465
1998-03-13,8.306561470031738,8.507940292358398,85.56764221191406,16.787092208862305,21.28925323486328,7.5588579177856445,5.044352054595947,4.718209743499756,13.131450653076172,5.93935489654541,3.464585304260254,42.3695068359375,15.852993965148926,6.018906116485596,34.522056579589844,20.724836349487305,13.615894317626953,1.3625195026397705,15.169896125793457,19.85761070251465
1998-03-16,8.60165786743164,8.474710464477539,85.41109466552734,17.026954650878906,21.586307525634766,7.6516242027282715,5.093961715698242,4.7438178062438965,13.199106216430664,5.85736083984375,3.5449788570404053,42.66192626953125,16.963090896606445,6.143966197967529,35.15790939331055,20.774864196777344,13.763890266418457,1.3858994245529175,15.217215538024902,20.145267486572266
1998-03-17,8.526054382324219,8.282325744628906,85.48128509521484,16.89472198486328,21.25210952758789,7.336221694946289,4.804888725280762,4.661874771118164,12.799174308776855,5.785618305206299,3.655998468399048,42.3758659362793,17.066118240356445,6.101393699645996,34.90785598754883,20.343820571899414,13.59615707397461,1.3249882459640503,15.189254760742188,19.74857521057129
1998-03-18,8.718720436096191,8.381433486938477,86.64608764648438,17.196086883544922,21.784347534179688,7.586688041687012,4.724414825439453,4.687480926513672,12.957040786743164,6.000851154327393,3.75170636177063,43.030635833740234,17.40352439880371,6.327568054199219,36.165287017822266,20.7479305267334,13.769376754760742,1.402820110321045,16.204450607299805,20.562829971313477
1998-03-19,8.594344139099121,8.495697975158691,86.58363342285156,17.042329788208008,21.598684310913086,7.561951160430908,4.567377090454102,4.7367753982543945,12.714980125427246,5.988037109375,3.7363932132720947,42.59200668334961,17.648202896118164,6.343532562255859,37.572750091552734,20.836444854736328,13.769376754760742,1.481574296951294,16.869062423706055,22.263254165649414
1998-03-20,8.650436401367188,8.479374885559082,86.51304626464844,17.070009231567383,21.487279891967773,7.500105857849121,4.3779168128967285,4.733577251434326,12.751065254211426,6.008535861968994,3.818060874938965,41.78466796875,18.068035125732422,6.338212013244629,39.237403869628906,20.178327560424805,13.713461875915527,1.5338729619979858,17.740154266357422,22.4720401763916
1998-03-23,8.789444923400879,8.552830696105957,88.51410675048828,17.21761131286621,21.660566329956055,7.500105857849121,4.164236068725586,4.733577251434326,12.839775085449219,6.046970844268799,3.8793141841888428,41.95630645751953,18.64754867553711,6.399411201477051,39.90184020996094,20.23990821838379,13.725523948669434,1.538179874420166,17.85199737548828,22.400127410888672
1998-03-24,8.716282844543457,8.40067195892334,88.09327697753906,17.488224029541016,21.33875274658203,7.736660957336426,4.259161949157715,4.801436424255371,12.657853126525879,6.07003116607666,3.8703815937042236,42.08343505859375,18.341053009033203,6.378124237060547,40.69486618041992,21.113542556762695,13.87242317199707,1.6113964319229126,18.439178466796875,21.59746551513672
1998-03-25,8.96747875213623,8.470629692077637,87.54205322265625,17.783435821533203,22.749786376953125,8.511256217956543,4.072044849395752,4.929473400115967,12.935995101928711,6.395440578460693,3.9392905235290527,42.18196487426758,18.8098201751709,6.867725849151611,40.923492431640625,21.178972244262695,15.041069030761719,1.6803078651428223,19.318872451782227,22.091588973999023
1998-03-26,8.752864837646484,8.317891120910645,86.65422821044922,17.325244903564453,22.51461410522461,8.43085765838623,4.220098495483398,4.891702651977539,12.830750465393066,6.313446998596191,3.847412109375,42.83993148803711,18.61922836303711,6.644211769104004,39.44459533691406,20.89417266845703,15.152889251708984,1.5997065305709839,18.29507064819336,21.810895919799805
1998-03-27,8.799201965332031,8.3587007522583,86.77368927001953,17.528202056884766,22.3660888671875,8.494246482849121,4.462687015533447,4.862894058227539,13.214139938354492,6.341630935668945,3.892075300216675,43.45655822753906,18.66815948486328,6.641550540924072,41.68080520629883,21.032724380493164,15.226338386535645,1.6113964319229126,18.088592529296875,21.713457107543945
1998-03-30,8.647994995117188,8.14824390411377,86.47772979736328,17.208389282226562,21.970006942749023,8.239142417907715,4.453310966491699,4.857131004333496,12.96606731414795,6.275014400482178,3.802748441696167,43.335777282714844,18.44922637939453,6.41537618637085,40.53055953979492,21.02887535095215,14.762612342834473,1.5572527647018433,17.54657745361328,21.806249618530273
1998-03-31,8.535809516906738,8.2910737991333,86.47232055664062,17.15303611755371,20.707502365112305,8.523622512817383,4.541594982147217,4.743178367614746,13.262249946594238,6.134087562561035,3.7593626976013184,42.42990493774414,18.54452896118164,6.298296928405762,41.552207946777344,20.98653793334961,14.731912612915039,1.4388129711151123,17.14006996154785,21.701858520507812
1998-04-01,8.918701171875,8.819249153137207,87.48779296875,17.635831832885742,21.30162239074707,8.65813159942627,4.2251763343811035,4.992853164672852,13.370501518249512,6.7490339279174805,3.8818671703338623,42.89395523071289,18.948898315429688,6.524471759796143,41.752254486083984,22.8762149810791,14.913896560668945,1.5431021451950073,18.383256912231445,23.870887756347656
1998-04-02,8.869926452636719,8.934093475341797,86.83612060546875,17.55587387084961,22.824052810668945,8.689053535461426,3.954461097717285,4.999892234802246,13.558440208435059,6.5338029861450195,3.913768768310547,43.214996337890625,20.298526763916016,6.590994834899902,45.23160934448242,23.09173583984375,15.2658052444458,1.5197213888168335,18.804824829101562,23.32805824279785
1998-04-03,9.021132469177246,9.111902236938477,86.58363342285156,17.943340301513672,22.58888053894043,8.713794708251953,3.9353199005126953,4.967884063720703,13.537388801574707,6.513306617736816,3.991610050201416,42.760467529296875,22.116926193237305,6.575030326843262,46.096092224121094,23.14946746826172,15.915904998779297,1.5135687589645386,19.185518264770508,23.323408126831055
1998-04-06,9.016253471374512,9.115983009338379,87.55024719238281,18.001768112182617,24.111303329467773,8.75399398803711,3.9083664417266846,4.9102678298950195,13.469732284545898,6.444121837615967,4.226410865783691,43.41206359863281,21.66619300842285,6.606960296630859,45.753150939941406,23.095582962036133,15.357892990112305,1.5246435403823853,18.955379486083984,23.83144760131836
1998-04-07,9.040644645690918,9.203429222106934,89.1385726928711,18.364633560180664,23.999914169311523,9.0137357711792,3.9392268657684326,5.120250225067139,13.185569763183594,6.346757888793945,4.183023929595947,44.1176872253418,20.993953704833984,6.540436267852783,43.93846130371094,22.452865600585938,15.621004104614258,1.5532532930374146,18.97903823852539,23.520593643188477
1998-04-08,9.040644645690918,9.203429222106934,89.1385726928711,18.364633560180664,23.999914169311523,9.0137357711792,3.9392268657684326,5.120250225067139,13.185569763183594,6.346757888793945,4.183023929595947,44.1176872253418,20.993953704833984,6.540436267852783,43.93846130371094,22.452865600585938,15.621004104614258,1.5532532930374146,18.97903823852539,23.520593643188477
1998-04-09,9.728384971618652,9.043691635131836,88.63357543945312,18.6044921875,23.64096450805664,9.899648666381836,4.201737880706787,5.031906604766846,13.379525184631348,6.490245342254639,4.181746959686279,45.665618896484375,21.61467933654785,6.891674518585205,42.38811492919922,23.399625778198242,16.161470413208008,1.779982328414917,20.028654098510742,24.406768798828125
1998-04-10,9.508893013000488,8.936429977416992,87.94120025634766,18.539915084838867,23.492431640625,9.596611976623535,4.205643177032471,5.05623197555542,13.349452018737793,6.357005596160889,4.157501220703125,44.64849853515625,20.919261932373047,6.708072185516357,41.83798599243164,22.868515014648438,15.701037406921387,1.7402960062026978,19.684513092041016,23.938159942626953
1998-04-13,9.228429794311523,8.79476547241211,86.03787994384766,17.91567039489746,22.03189468383789,8.96426010131836,4.125173091888428,4.986449718475342,12.90592098236084,6.011100769042969,4.055415153503418,43.53602600097656,20.058990478515625,6.449968338012695,40.251922607421875,22.268129348754883,16.17462921142578,1.66523277759552,18.847835540771484,23.863924026489258
1998-04-14,9.228429794311523,8.79476547241211,86.03787994384766,17.91567039489746,22.03189468383789,8.96426010131836,4.125173091888428,4.986449718475342,12.90592098236084,6.011100769042969,4.055415153503418,43.53602600097656,20.058990478515625,6.449968338012695,40.251922607421875,22.268129348754883,16.17462921142578,1.66523277759552,18.847835540771484,23.863924026489258
1998-04-15,9.694241523742676,9.089749336242676,87.35745239257812,18.675222396850586,24.160818099975586,9.414173126220703,4.224785327911377,4.9934916496276855,13.230682373046875,6.454370975494385,4.203441143035889,46.80352020263672,21.46271324157715,6.7373433113098145,41.73082733154297,22.452865600585938,17.792743682861328,1.790132999420166,19.682369232177734,25.984241485595703
1998-04-16,9.508893013000488,8.984228134155273,87.485107421875,18.23548126220703,25.955549240112305,9.231729507446289,4.179861545562744,5.042787075042725,13.173547744750977,6.357005596160889,4.149846076965332,48.0908317565918,21.009401321411133,6.80918550491333,40.509117126464844,22.37974739074707,18.263057708740234,1.9061118364334106,19.267253875732422,25.302209854125977
