date,HCLTECH.NS,TECHM.NS,NESTLEIND.NS,ULTRACEMCO.NS,SHREECEM.NS,JSWSTEEL.NS,NTPC.NS,GAIL.NS,DIVISLAB.NS,KOTAKBANK.NS,PNB.NS,BAJFINANCE.NS,MARUTI.NS,TATACONSUM.NS,BAJAJFINSV.NS,PETRONET.NS,ZEEL.NS,YESBANK.NS,GLENMARK.NS,PEL.NS,BEL.NS,TORNTPHARM.NS,BIOCON.NS,MOTHERSON.NS,ASHOKLEY.NS,PGHH.NS,HAVELLS.NS,JINDALSTEL.NS,RELIANCE.NS,ITC.NS,HINDUNILVR.NS,LT.NS,SBIN.NS,ICICIBANK.NS,BANKBARODA.NS,IDBI.NS,ONGC.NS,IOC.NS,BPCL.NS,HINDPETRO.NS,TATASTEEL.NS,HINDALCO.NS,GRASIM.NS,ACC.NS,AMBUJACEM.NS,BHEL.NS,TATAPOWER.NS,TATAMOTORS.NS,M&M.NS,HEROMOTOCO.NS,TVSMOTOR.NS,ASIANPAINT.NS,CIPLA.NS,SUNPHARMA.NS,DRREDDY.NS,LUPIN.NS,BRITANNIA.NS
1999-01-21,,,,,,,,0.08046890185197597,,,,,,0.04258271752828979,,,,,,-0.012658083184427071,,,,,,,,,0.024605905819414575,0.02750047275303258,0.03567618622743529,,0.030303077769640696,,,0.03835644290340223,0.030284095986230497,0.013457803670120061,0.049756737421125186,0.032387787778455746,0.004932617829778829,0.010101339373379314,,,,0.08000048839332541,-0.011864287285983321,0.08004708092673596,0.0477395272828649,,,,0.03152652915403786,0.038327476480335854,0.06311643566663161,,0.08000005046074876
1999-01-22,,,,,,,,0.005061574123844004,,,,,,0.04611289750574654,,,,,,-0.010256689062435154,,,,,,,,,0.013883699035830643,-0.01618040782795427,-0.01410735608252045,,0.008823444452284557,,,-0.010554024487018476,-0.008573349045432277,-0.0010840880134136421,-0.012565700337776153,-0.024231705212495847,-0.00847820221961293,-0.010000322719743826,,,,-0.03703727984413807,0.04059481459788916,-0.02929568859739029,-0.002426092378032929,,,,-0.0009183170436027899,-0.003187938012669367,-0.03339524966292895,,0.05288286215222082
1999-01-25,,,,,,,,-0.05179856764599711,,,,,,-0.05617110421418248,,,,,,-0.036269540225132735,,,,,,,,,-0.014063676373706535,-0.008285062958586109,0.016033608781069297,,-0.03148673950705749,,,-0.029333592737828207,-0.0160592566116039,-0.01112322421870049,-0.05112769122902461,-0.0026607908970107674,-0.024302285612039287,-0.002019690493753945,,,,0.0003750618793052496,-0.037362977298298516,-0.04504524055254988,-0.016216343959119417,,,,-0.034012933033882975,-0.018683399574950466,0.03502884326274103,,0.0290118113843969
1999-01-26,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0
1999-01-27,,,,,,,,0.006069297581036359,,,,,,0.024819752046142618,,,,,,0.009543097742148898,,,,,,,,,0.022898029808922526,0.0257484030773667,0.02522571937423934,,0.01745932689310048,,,0.010989249283969604,-0.006591373928705013,0.006172865585613696,0.01952933539358348,0.024899785797452445,0.0770294478304494,0.018015787649223514,,,,0.0015007961260959934,0.027968050174174586,0.016981138200804713,0.02472524109173113,,,,0.08004259982838735,0.032761255935291445,0.019934832165033,,-0.008810661027061628
1999-01-28,,,,,,,,-0.049773735796596164,,,,,,-0.005078068912301448,,,,,,0.011583276919792107,,,,,,,,,-0.027155932767052637,-0.023886267619536494,0.012909952692810034,,-0.006508980817425236,,,-0.017663059002952175,-0.03791465826478879,-0.021131091708852412,-0.005308195292176743,-0.007375111528602152,-0.029550289638591076,-0.015708999746864905,,,,-0.010299911197978573,-0.01388118760170387,-0.0213358280022774,-0.013136508717202622,,,,0.06808920918883299,-0.006809589362975044,-0.026363578612271676,,-0.01791109324367124
1999-01-29,,,,,,,,0.07936554903977,,,,,,-0.010600928003856147,,,,,,0.010792232569221127,,,,,,,,,0.0007542151193014046,0.00498118429380745,0.05762524823584081,,-0.005360264230955036,,,0.0027661835665984125,0.004597993016871804,0.009748984754111234,-0.02204158981247928,-0.001311172453485221,0.01941733964307546,0.0020200513568300327,,,,-0.016083106618285825,-0.028152981407051803,0.00426521981692618,-0.005704790304114082,,,,-0.023830988275807985,0.01170590810392902,0.014005836261910876,,-0.008009925981910415
1999-02-01,,,,,,,,-0.014706029844662738,,,,,,-0.03650779633939616,,,,,,-0.053385672402471385,,,,,,,,,-0.031285013690594,-0.008426182505639201,-0.0266763125632985,,-0.03562873965301028,,,-0.027586037780504058,0.003595605867388052,0.005379443115477223,-0.005931118355459453,-0.011816183752400344,-0.029004026663248084,-0.028124608352552594,,,,-0.042307661360695414,-0.02665120055308856,-0.06559676439530748,-0.009563062620444929,,,,-0.04788733674181522,0.011570027153231965,-0.02375693499552478,,0.012773610707107252
1999-02-02,,,,,,,,-0.04477616801973339,,,,,,-0.02018117444249501,,,,,,-0.037139026312724366,,,,,,,,,-0.024124715985353373,-0.008997871088357035,0.002116534885695298,,-0.026699897065187272,,,-0.01843973085731887,-0.0798045812215733,-0.07806315751797865,-0.015512986568174014,-0.02568654845810059,-0.0013376665544377886,-0.023441582403465944,,,,-0.028112597307003107,-0.03214311256965485,-0.0037879565451071073,-0.017931092317252983,,,,-0.003944620567584933,-0.008169621415816897,-0.013393957207523344,,0.013062947426086602
1999-02-03,,,,,,,,0.031249964479070025,,,,,,0.0640324027454473,,,,,,-0.005713922789052472,,,,,,,,,0.030701718608617368,0.02774291924675265,0.012803562284117831,,0.014673029638291979,,,0.014450616258723459,0.04070772372287079,0.04523799809589302,0.02060615172350877,0.0,0.04374971588954213,0.023898034076463404,,,,0.0409093183279714,0.031365453885584316,0.0,-0.003932527440034139,,,,0.013861018870093833,0.03789113893078633,0.08001909229369075,,-0.003557157956080359
1999-02-04,,,,,,,,-0.0484849603774129,,,,,,-0.005793927520567399,,,,,,-0.031609108990572565,,,,,,,,,-0.028239524019174733,0.0033737550927401827,-0.014727067979214525,,-0.023577172046998718,,,-0.017093703638240254,-0.018026942980756244,0.003986273476553448,-0.03325455149265344,-0.059545437115071986,0.001711005012267286,-0.01255208029328958,,,,-0.04327128580609163,-0.004174180693447105,-0.016476475166391502,0.0025378838260581293,,,,0.01562507383213596,0.024603242487759136,-0.005045455412500011,,-0.004908379774545613
1999-02-05,,,,,,,,-0.03343945390032366,,,,,,-0.012450335964986126,,,,,,-0.005935217971945517,,,,,,,,,-0.024681808926995896,-0.0009166420732654723,-0.0015871794911582748,,-0.016420219628061172,,,-0.017391621363791465,-0.03359885982155342,-0.05275073974865885,-0.05651098578859992,-0.016191502348842812,0.007685932368039161,-0.010399873646745661,,,,0.0,0.012574929755843067,-0.02886608551395009,0.021097165348333835,,,,0.006730842086792865,0.010224535459049777,0.042704517396254804,,-0.006278301780497153
1999-02-08,,,,,,,,-0.06589764113470142,,,,,,-0.0021459568514167193,,,,,,-0.0358203916962091,,,,,,,,,-0.032652942565011056,0.0072822175360227615,-0.013725468864215884,,-0.029132567114636743,,,-0.013274065717940875,-0.015770645552862006,-0.04940119110859742,0.005208587567346656,-0.06312953211902661,-0.043220522611294165,-0.014862398623875617,,,,-0.03630697871647415,-0.010053367850823336,-0.03609351059972121,-0.019283733577249773,,,,0.002865218847708073,-0.01518152052833932,-0.05076774028940867,,0.01579436752474228
1999-02-09,,,,,,,,-0.022927929452228657,,,,,,0.048387084140450565,,,,,,0.027863652964078556,,,,,,,,,0.015189656499492443,0.003706748312618524,0.004781824609201735,,0.03337811619795028,,,-0.011958181265240397,-0.04588507088533933,-0.041889894588140186,-0.023834709342308802,-0.004194520580068195,0.00974306845839834,-0.01939651715405255,,,,0.003229107869771708,0.000597380262990832,0.018722445145930022,0.0070224429251011244,,,,0.0428572204450286,0.007785494162943163,-0.004044883346916217,,-0.003997948186713285
1999-02-10,,,,,,,,0.08032497433670183,,,,,,0.07999986385446434,,,,,,0.05421649515119942,,,,,,,,,0.022443810756977323,0.01755436831594004,0.08000043016444525,,0.005546692624181615,,,-0.046898762522729176,0.06793904765616898,-0.02728474244333523,0.00849281097265231,-0.04423407717602823,0.03289488509837324,0.017582676431185273,,,,0.08004292254712975,0.00835812562868865,0.07621621162521341,0.08005601085277458,,,,0.02922380028476468,0.03167467782279898,0.08005394058564064,,0.05441541372110126
1999-02-11,,,,,,,,0.04594820219284412,,,,,,0.08000972512157545,,,,,,-0.010713776223092886,,,,,,,,,-0.00731689380840006,0.005353979312734847,0.00019804373724019442,,0.011680971494396397,,,0.02539678636561904,0.0007148572338533388,0.02399477606426781,0.08000028517028768,0.0801650740074753,-0.010615731128651329,-0.002159858461433628,,,,-0.022451898746376542,-0.017169869420333606,0.030135844468909934,0.0278924294634475,,,,0.01818983345823799,-0.003594468132939843,0.0195537944059756,,0.016920644973029475
1999-02-12,,,,,,,,0.006389609748196801,,,,,,-0.026709439044202088,,,,,,-0.0028883955715218734,,,,,,,,,0.0,0.008283461637073053,0.004455032647240342,,-0.005773050904151145,,,-0.012384167851614225,-0.014285954639372211,0.029702794667873178,0.02339211073681735,-0.02014783550842769,0.006008556572021151,-0.017316139500610728,,,,-0.004065202791283196,-0.018674764262173404,0.014139413674182144,-0.005025165165786771,,,,0.05045762480864835,-0.009468990221026985,0.019588629477692354,,0.004575572828896979
1999-02-15,,,,,,,,-0.039682124994154244,,,,,,0.018633557631979603,,,,,,-0.018102751931042937,,,,,,,,,-0.024160358503540924,-0.012030231121417989,-0.029078265825254856,,-0.028386968693315695,,,-0.006269324617028449,-0.005434641367848769,-0.049679454609259044,-0.0800003416903351,-0.0629880726195925,0.02005122983650165,-0.002202675381715591,,,,-0.02367308755304187,-0.03744599156095918,-0.040624907133472776,0.08005067272877242,,,,-0.004480083127404777,-0.0166921057479682,-0.013585297972513177,,-0.018633610030382886
1999-02-16,,,,,,,,-0.00826503421131064,,,,,,0.01574288598494844,,,,,,0.005899530431811684,,,,,,,,,0.0054552876194216005,-0.00089089244559859,-0.012689876369992303,,-0.0006642599190511689,,,-0.018927561883915534,-0.04335142673787695,0.00792575579372179,0.06055881701425969,-0.005555839428276421,0.04726063700729832,-0.028145549234962264,,,,-0.009197348617537848,-0.017857289466917337,0.032322593668546507,0.0801961565508238,,,,0.010750184294016751,-0.015432323142126503,0.021921614623419128,,-0.005907157252082462
1999-02-17,,,,,,,,0.004166957149049244,,,,,,-0.012661017261798246,,,,,,0.05132007728977639,,,,,,,,,0.017111788150593332,-0.009512227503252757,0.007711988495669342,,0.0006647014535849927,,,0.02893902992826969,0.03960374610667894,0.0038484602471102747,-0.023670162514723647,0.06033570886143691,0.0035941900518459136,0.022146254107191066,,,,0.022995783079213794,0.03961074063382264,-0.00485438484439471,0.08008667149889792,,,,0.017396199333866935,0.0404392264865443,0.03030308387651659,,-0.014431240270604162
1999-02-18,,,,,,,,-0.01659715340888901,,,,,,0.002100543786370368,,,,,,-0.026499529803560518,,,,,,,,,0.08001627053803695,-0.01020426565560495,-0.016326908393519912,,0.019256168203533264,,,0.0,-0.008424904183762294,0.0016666844483916865,0.0009997440706419614,0.0005271144357168467,-0.001193723139649494,-0.0019999633483395174,,,,0.008248992700159219,-0.03810151154236163,-0.007317033927787264,-0.05010018550296369,,,,-0.019448897717011637,-0.0072310565418259865,-0.024690338636852327,,-0.009474314528748473
1999-02-19,,,,,,,,0.016877268015261127,,,,,,-0.03695529359292382,,,,,,0.0028650487375774247,,,,,,,,,0.07446817698496466,-0.003031738260619532,0.0,,0.013355310568762935,,,0.004687788340189902,-0.010343538735163693,-0.0016639112334154715,0.0162297528008708,-0.031069338277532,0.0035857471982720934,-0.01580943035842053,,,,-0.01820427705993599,-0.0012987201164523787,-0.005405435759137656,0.029535843536328654,,,,-0.005784972296943636,-0.01062235359139263,-0.01595112057572101,,0.0
1999-02-22,,,,,,,,-0.020746743615349006,,,,,,-0.045819073769968965,,,,,,-0.0007140693550120591,,,,,,,,,-0.07355047706598139,-0.02311465663939949,-0.008298479574252116,,-0.031822682246233414,,,-0.020217972941361295,0.00858574232880227,-0.035333529133611985,-0.022113068745641895,-0.00027190812452859703,-0.020245991999537805,-0.015836866194130717,,,,-0.020833240123354968,-0.001300297379829951,-0.05138304189917753,-0.03995890007145497,,,,-0.02738999420952226,-0.04831263579204048,-0.051290352570979025,,-0.01652163957112296
1999-02-23,,,,,,,,-0.01440696088815907,,,,,,0.05642251481001237,,,,,,-0.023588297842936923,,,,,,,,,0.05190850975853056,0.013449136918657567,-0.0162129420137761,,-0.0026559292112943167,,,-0.009523575336571,-0.03775043373719489,-0.03248101441480267,-0.03015038952999305,-0.018754953112617212,-0.0032417565987521435,-0.01264379317080222,,,,-0.011701904811198927,-0.02343772611759576,0.0026037684370754377,0.011739492936334361,,,,-0.05046800168755172,-0.024979980996822748,-0.015640887885674748,,0.007028706429788478
1999-02-24,,,,,,,,0.02321590129068629,,,,,,0.005113506466348117,,,,,,0.017276744631953056,,,,,,,,,0.022496567627616315,-0.0022116765546020822,0.0031892482035607017,,0.00865493349226254,,,-0.006410570146599293,0.030769642604980163,0.053571365022459405,0.07098447910435635,0.08005546423092147,0.004064956982711587,0.024447111722200487,,,,0.03358426828450756,0.013333643060568834,-0.0012987055914969181,0.023206959262247695,,,,0.012601474961537962,-0.010909739366903648,0.027633803986087724,,-0.007858067444007188
1999-02-25,,,,,,,,0.00840302743122412,,,,,,-0.020802755418335206,,,,,,-0.015543976162884277,,,,,,,,,-0.008516848671209831,-0.014778226104849357,-0.0063591805808201896,,-0.013861373023348444,,,0.0,0.020522151301193503,0.010678318470888959,0.03047893778416455,0.0746344875830709,0.010526387450118913,0.007386301933402617,,,,0.007706537519211354,0.008552641311345477,-0.02990907168306045,-0.0030931176518093073,,,,0.0017777089612553976,-0.020721780166888304,-0.017647068905682572,,-0.015265737772400811
1999-02-26,,,,,,,,-0.06583305800655326,,,,,,-0.02378439991100223,,,,,,-0.02017504141844262,,,,,,,,,0.0014320409709349669,-0.03400005298488096,-0.022667003127356478,,-0.01941104099694413,,,0.027419337183281156,0.017916157012491496,0.029682823431615102,-0.00704229467464812,-0.007159891347015779,0.005208106432595727,0.0020306880119287385,,,,-0.011988116810494609,0.004566051552267192,-0.024932907754890876,-0.022957438434443866,,,,-0.02395748000406339,-0.02047739841399676,-0.00872544825054089,,-0.011457755159149596
1999-03-01,,,,,,,,-0.0008920576932655022,,,,,,0.10656378314813297,,,,,,0.16606933753310926,,,,,,,,,0.0364544672899727,0.16459619268999592,0.1177355874707775,,0.09692830518963058,,,-0.020407837115296812,-0.07866366840422656,-0.10097730762587931,-0.12056747962103864,-0.12019264380375372,-0.0669587323440125,-0.05437373448130889,,,,-0.02259428097803562,-0.02597417941107305,-0.030519661081967575,0.0372563852995742,,,,0.15186369802159194,0.16655053239460083,0.151708787206698,,0.10090897400280663
1999-03-02,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.49999911131281016,5.0,0.0,0.0,9.496078854835025,0.0,,,,0.5000003170107661,0.0,0.0,1.0,,,,0.0,0.0,0.0,,0.0
1999-03-03,,,,,,,,0.0,,,,,,-0.025224272507187395,,,,,,-0.002047050896556213,,,,,,,,,0.03793089077792522,0.03000004781948129,0.040448911131414134,,0.06938408282237907,,,0.0801277527113049,-0.30370353693761376,-0.827415437954964,-0.01612903067075555,-0.005464155092334888,-0.9034240088578703,0.01666648473155674,,,,-0.3179224217757608,-0.007999659452615826,0.05558715026334182,-0.48571424498211624,,,,0.05994188815488344,0.03225841113630645,0.08002382495198601,,0.02559885211170365
1999-03-04,,,,,,,,-0.0160714562632579,,,,,,-0.03300442274174775,,,,,,-0.034491740333885246,,,,,,,,,0.007308943420981651,0.023732354577188808,-0.0028621517068846414,,0.047425015610228494,,,0.0029676149740112123,-0.04068672324694189,-0.02886617696187077,-0.04371587596395521,-0.03626372324206317,-0.00884928230230142,-0.016393266604000756,,,,-0.023012498499173084,-0.02083351597722638,-0.008597360908153773,-0.035317066624123705,,,,-0.024646190999342954,-0.0480324143191293,-0.03010943448880743,,-0.030757148141803636
1999-03-05,,,,,,,,-0.0009069429199453083,,,,,,0.00805080844363859,,,,,,0.0066399088131301465,,,,,,,,,0.007256035335780009,0.01686033999970049,0.004705651329388161,,0.08000014189723692,,,-0.0014791988951240453,-0.027626331265498072,0.0160330894820091,-0.0008573990652394059,0.026225716063152715,0.002976017654018781,-0.023571560111525725,,,,0.008351021516881385,-0.024708191536196855,-0.005962303310573236,0.0448372533800947,,,,0.00847437670567519,-0.003039717991886959,0.024320149072237784,,-0.011463238059121417
1999-03-08,,,,,,,,0.022706544068535228,,,,,,0.021371995243740116,,,,,,-0.017414335223576938,,,,,,,,,0.0006548143836613285,0.04963682547140991,-0.01639336112634837,,0.0799896298659859,,,-0.044444546445980504,0.024009762766548537,0.0563828115028564,0.08006888947700785,0.06166669896942456,-0.05637980503716944,0.009388056208265105,,,,0.0800592335338608,-0.0021114008397769,-0.0008179437833581993,-0.022440868080262133,,,,0.0181680050887838,-0.0018294609013056462,0.021368636049329925,,-0.01176494541493922
1999-03-09,,,,,,,,0.039075989116400534,,,,,,-0.006387430321000309,,,,,,-0.03302876310652447,,,,,,,,,-0.018324540313598203,-0.03149356008681636,0.019047950290600246,,0.08001889999837064,,,-0.001550520940496125,-0.038687246085774785,-0.0025174986785083675,0.08022263192600043,0.0518052778564948,0.015274324627617908,0.002536611313113779,,,,0.016516194375163717,-0.04795483920363364,-0.02264643697683366,0.03503793326543114,,,,0.005241712426347966,0.007635799531837906,-0.012716840529555018,,0.006802623405244956
1999-03-10,,,,,,,,0.042734744472345376,,,,,,-0.013744006371002926,,,,,,0.07886698211492571,,,,,,,,,-0.03999991412546988,0.015545426762946901,-0.00282701506560179,,-0.07982353873546821,,,-0.01086958513880254,0.03252025589515117,0.0800942352067513,0.0522060432724718,0.037064772702887216,0.030973136740854113,-0.012048368226254214,,,,-0.02205031512574196,0.0800002110620548,0.08012259781676301,-0.011672917247977144,,,,0.06504938272472804,0.0791150882734204,0.08005550182676524,,-0.005236232660237317
1999-03-11,,,,,,,,-0.016393467060901168,,,,,,-0.012137787719667337,,,,,,-0.032175250450173,,,,,,,,,-0.030555438989427364,-0.012346342149676781,0.012207054289576025,,-0.01701418884967787,,,-0.014128671874502396,-0.019684983780967613,-0.017759909862614998,-0.061495738762584184,-0.059726801480712854,-0.016738190610736225,-0.04146322708087469,,,,-0.04647932171723168,-0.04252408647514905,-0.043163432568665616,0.0,,,,0.020833005815634298,-0.05196613242741255,0.01384977067728288,,0.0010185152990624946
1999-03-12,,,,,,,,-0.0008330276953480986,,,,,,0.010921456300251986,,,,,,0.023936435011580937,,,,,,,,,-0.014326862575586796,0.0137709422678427,0.0013887820291087483,,0.08020503000886614,,,0.0015921413949362417,-0.03614466949111006,-0.016494584082351382,0.01712568564803707,-0.036989266103070295,-0.004801526519591759,0.017938927076321276,,,,-0.012653106334648223,-0.00859617420604275,0.0075632790064075195,-0.004330747080899533,,,,-0.011224381595117738,-0.028148193361703377,-0.014672656226252134,,-0.018659962537676322
1999-03-15,,,,,,,,-0.044203355411462364,,,,,,0.0173307843456596,,,,,,-0.00714288167625432,,,,,,,,,0.011991440997993985,0.012832172722244684,0.003236191001319,,0.03949433591444729,,,-0.0063590284400014685,-0.06958300396908712,-0.04612223826214845,-0.045631872414574004,-0.03788115428348093,-0.02061374558366147,0.019622721039146862,,,,-0.0117646610401404,-0.02239836558450592,-0.005361878960249311,-0.011664802191841406,,,,-0.007498987635480292,-0.011433149286595667,0.0012840828370035418,,-0.0043213897263328915
1999-03-16,,,,,,,,0.047119936940026586,,,,,,0.08008830645701392,,,,,,-0.04512774467205416,,,,,,,,,-0.04129281913460903,-0.02014238112756017,0.0023505004668114005,,-0.04906670507864641,,,-0.03040019611925604,-0.00806118146273982,-0.07692246433675587,-0.0386088578608762,-0.03634333950090274,-0.024630701380806586,-0.008335277207104475,,,,0.025935248817072987,-0.028086259548327885,-0.03234491215081403,-0.04720971020290432,,,,-0.06204072435699015,-0.040863580300188995,-0.027820677235395275,,0.019965701742254316
