date,RELIANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,AXISBANK.NS,KOTAKBANK.NS,LT.NS,TCS.NS,INFY.NS,WIPRO.NS,ONGC.NS,NTPC.NS,POWERGRID.NS,GAIL.NS,BHEL.NS,TATASTEEL.NS,HINDALCO.NS,SAIL.NS,TATAMOTORS.NS,M&M.NS,TATAPOWER.NS,MARUTI.NS,HINDUNILVR.NS,ITC.NS,ASIANPAINT.NS,GRASIM.NS,AMBUJACEM.NS,ACC.NS,DLF.NS,BRITANNIA.NS,COLPAL.NS,BANKBARODA.NS,CANBK.NS,INDUSINDBK.NS,IDBI.NS,PFC.NS,HAVELLS.NS,TATACHEM.NS,TATACOMM.NS,HCLTECH.NS,HEROMOTOCO.NS,TVSMOTOR.NS,TORNTPHARM.NS,APOLLOHOSP.NS,PETRONET.NS,SIEMENS.NS,JSWSTEEL.NS,ULTRACEMCO.NS,SHREECEM.NS
2007-01-16,134.06353759765625,277.46893310546875,47.262474060058594,139.31405639648438,90.1958236694336,97.35482025146484,103.97588348388672,265.6004333496094,224.29000854492188,181.36798095703125,58.23230743408203,69.18854522705078,63.14363479614258,,20.010147094726562,119.6652603149414,21.856218338012695,130.1567840576172,65.18389892578125,158.34817504882812,196.15953063964844,43.18254852294922,790.9581909179688,148.26425170898438,34.12468719482422,65.23536682128906,369.6837158203125,102.0160903930664,796.515625,,86.65486145019531,126.30826568603516,33.19693374633789,34.591304779052734,49.47687530517578,68.53401947021484,,39.49135971069336,36.0445671081543,222.97657775878906,49.59745407104492,402.2169189453125,32.14787292480469,39.37297439575195,189.2643280029297,15.818800926208496,279.97357177734375,33.78710174560547,1046.9951171875,1372.647216796875
2007-01-17,134.35215759277344,276.74395751953125,45.75547409057617,143.20301818847656,91.14640808105469,96.72775268554688,105.86991119384766,271.4389343261719,220.99539184570312,180.00088500976562,57.9579963684082,67.31584930419922,63.899444580078125,,19.7906436920166,120.16265869140625,21.931041717529297,128.8916473388672,65.04963684082031,159.538818359375,191.57504272460938,43.640220642089844,789.3079223632812,148.6685791015625,33.6972541809082,66.59667205810547,370.5932922363281,102.44127655029297,791.4903564453125,,87.09668731689453,126.57413482666016,33.1551513671875,34.87490463256836,50.879241943359375,69.78011322021484,,39.46997833251953,36.830810546875,217.60873413085938,50.11405563354492,403.490234375,31.808441162109375,40.58027267456055,188.5902099609375,15.892044067382812,286.56658935546875,34.897830963134766,1064.67626953125,1366.0345458984375
2007-01-18,136.0989227294922,278.8772277832031,45.75115203857422,140.93927001953125,91.62727355957031,96.61295318603516,105.05819702148438,277.59149169921875,222.8247528076172,181.5271453857422,58.66201400756836,68.80122375488281,63.94524383544922,,20.283615112304688,121.57545471191406,21.552814483642578,128.23992919921875,66.29155731201172,157.83554077148438,192.60926818847656,43.3701286315918,797.906494140625,150.95997619628906,34.234031677246094,66.88218688964844,369.748291015625,103.07913208007812,792.394287109375,,86.86803436279297,126.37477111816406,32.97413635253906,34.89423751831055,50.879241943359375,71.57591247558594,,38.56369400024414,36.95365905761719,225.18963623046875,50.77649688720703,404.29290771484375,31.888301849365234,40.589630126953125,188.1632537841797,16.37539291381836,284.4704284667969,34.0798225402832,1049.4622802734375,1363.875244140625
2007-01-19,137.62672424316406,283.7651062011719,46.06808090209961,142.9925994873047,90.97864532470703,94.5462646484375,109.7318344116211,273.89996337890625,219.89434814453125,179.7479248046875,56.74655532836914,67.40983581542969,63.32683563232422,,20.197256088256836,120.1546859741211,21.192520141601562,127.16644287109375,65.04963684082031,157.21539306640625,185.7275390625,43.478912353515625,792.3911743164062,149.44363403320312,34.90996170043945,66.14981842041016,372.9930725097656,105.55958557128906,801.7938232421875,,86.48046875,124.87937927246094,32.78614807128906,33.83078384399414,50.00275802612305,71.68586730957031,,39.06814193725586,36.85538101196289,224.6010284423828,51.561641693115234,404.0439147949219,31.608747482299805,38.89566421508789,186.88250732421875,15.921337127685547,276.4721984863281,34.06779479980469,1037.2635498046875,1330.27197265625
2007-01-22,136.7409210205078,280.18212890625,45.54633712768555,141.80267333984375,91.29549407958984,96.5069580078125,118.84539031982422,270.8453674316406,223.00131225585938,183.9634246826172,56.847129821777344,67.27070617675781,63.44136428833008,,19.830232620239258,122.69994354248047,21.35344696044922,126.2079849243164,66.09015655517578,159.29905700683594,184.60377502441406,44.22544860839844,815.4081420898438,151.3643035888672,35.575950622558594,66.08358764648438,375.3541564941406,104.0713119506836,806.5296020507812,,87.21683502197266,124.314453125,32.5772819519043,33.82433319091797,48.994815826416016,68.82721710205078,,39.2476806640625,36.69157791137695,230.36907958984375,51.78329086303711,400.99908447265625,31.78846549987793,39.87834167480469,187.26449584960938,15.760217666625977,270.49981689453125,33.88734436035156,1021.3184204101562,1338.0992431640625
2007-01-23,135.4171905517578,285.77410888671875,44.5373649597168,139.9307403564453,87.53053283691406,89.93598175048828,113.98727416992188,268.4280090332031,221.17625427246094,182.42495727539062,56.75569534301758,67.07896423339844,61.861045837402344,,19.848224639892578,122.51472473144531,21.0474853515625,126.39969635009766,65.28458404541016,157.174072265625,183.20155334472656,45.00572967529297,798.1671142578125,149.7469024658203,35.23799133300781,65.23536682128906,361.8717041015625,97.09071350097656,750.3486328125,,87.54625701904297,118.56564331054688,32.73741149902344,31.99390411376953,47.24187469482422,66.40837097167969,,37.10597229003906,36.78985595703125,228.27377319335938,51.499210357666016,396.9854431152344,31.52889060974121,39.96258544921875,188.85987854003906,15.833452224731445,267.5137023925781,32.35557174682617,968.3198852539062,1280.6546630859375
2007-01-24,136.3079376220703,284.593505859375,45.6390495300293,141.41810607910156,87.4186782836914,89.91831970214844,115.94282531738281,276.3697509765625,221.93174743652344,182.3351287841797,57.8665771484375,68.64705657958984,62.3878288269043,,20.049724578857422,125.30073547363281,21.781387329101562,129.58168029785156,70.05085754394531,151.48541259765625,180.6457977294922,45.27959060668945,811.3692016601562,144.49024963378906,35.436790466308594,65.41328430175781,359.807373046875,97.62220001220703,742.3587036132812,,88.09273529052734,117.16999053955078,34.24826431274414,32.39350891113281,48.11834716796875,67.72775268554688,,37.58475875854492,36.85538101196289,226.5079803466797,51.577247619628906,398.1756896972656,31.44900894165039,40.00002670288086,194.56723022460938,16.331451416015625,269.2233581542969,34.46877670288086,950.2271728515625,1296.8487548828125
2007-01-25,136.41744995117188,298.69793701171875,45.968910217285156,143.87049865722656,87.70944213867188,90.8545150756836,116.75456237792969,281.91143798828125,223.34091186523438,182.90240478515625,59.54890441894531,69.27881622314453,62.93750762939453,,20.49591636657715,129.43072509765625,23.108776092529297,134.5272979736328,75.11921691894531,153.40365600585938,183.43035888671875,46.1649284362793,823.4423217773438,145.7370147705078,35.35726547241211,66.41047668457031,370.9739074707031,97.79936218261719,751.9392700195312,,88.08497619628906,117.90099334716797,35.66164016723633,32.1228141784668,48.644222259521484,69.7068099975586,,37.87117385864258,37.109275817871094,231.00474548339844,51.88943862915039,396.9300537109375,30.88990592956543,40.561553955078125,202.92604064941406,15.804155349731445,266.27239990234375,35.423126220703125,944.28759765625,1283.3985595703125
2007-01-29,137.58197021484375,295.4462585449219,45.80937576293945,138.71905517578125,86.19597625732422,89.02627563476562,116.3364028930664,281.36163330078125,220.3357696533203,183.17990112304688,57.62886047363281,68.9554214477539,65.31941223144531,,20.506715774536133,132.75912475585938,23.523386001586914,138.78280639648438,75.89124298095703,148.74026489257812,184.046875,45.91358184814453,813.71435546875,144.8608856201172,34.13462829589844,66.19947052001953,365.73565673828125,95.14178466796875,753.6746826171875,,88.34463500976562,117.8345718383789,34.429290771484375,31.716754913330078,46.71598815917969,75.3874282836914,,41.184200286865234,37.49421310424805,227.49681091308594,51.61157989501953,396.4041748046875,29.771732330322266,39.69118118286133,208.2064971923828,15.555158615112305,269.188232421875,35.599552154541016,927.4285888671875,1250.7401123046875
2007-01-31,136.00439453125,293.7893981933594,46.50789260864258,136.56417846679688,85.0255126953125,94.43147277832031,114.83589935302734,277.3470764160156,216.9656524658203,183.4165802001953,56.069969177246094,68.54551696777344,65.06747436523438,,20.24043083190918,133.51319885253906,21.061325073242188,135.0640411376953,72.60183715820312,145.2427520751953,179.22372436523438,45.425899505615234,803.3350830078125,140.3456268310547,34.71115493774414,65.86429595947266,359.03961181640625,97.30330657958984,737.8035888671875,,89.51895141601562,116.2395248413086,34.79829406738281,31.0980224609375,46.67216491699219,74.43455505371094,,41.774147033691406,37.17478942871094,217.65582275390625,50.61262130737305,396.5426025390625,29.9115047454834,38.71784591674805,205.80221557617188,15.276865005493164,268.9306640625,36.76241683959961,909.3361206054688,1255.508056640625
2007-02-01,137.11415100097656,303.026611328125,47.6009521484375,138.2256622314453,89.6888656616211,95.76506042480469,114.1348648071289,279.6249084472656,219.367919921875,185.18359375,56.897422790527344,68.50416564941406,66.73941040039062,,20.441938400268555,132.1876220703125,20.721532821655273,140.31631469726562,76.34944915771484,149.88131713867188,180.28778076171875,44.533058166503906,816.66748046875,139.70535278320312,34.760868072509766,65.7939453125,358.3945617675781,98.72067260742188,748.1069946289062,,88.8949966430664,116.3392333984375,35.50150680541992,31.45250701904297,47.41716384887695,74.39789581298828,,41.415042877197266,37.58430480957031,223.8712158203125,50.81242370605469,401.7464904785156,30.13115119934082,39.29810333251953,207.5773468017578,14.969276428222656,274.22381591796875,37.403995513916016,967.8170776367188,1264.100341796875
2007-02-02,136.86033630371094,319.20208740234375,47.69365310668945,137.11557006835938,88.05239868164062,103.81983184814453,120.05068969726562,293.28277587890625,220.80262756347656,184.9060516357422,58.79917526245117,68.10554504394531,66.32022094726562,,21.01407241821289,132.3992919921875,20.959331512451172,141.19810485839844,77.26933288574219,150.46011352539062,181.82920837402344,45.59846115112305,820.4457397460938,140.88470458984375,35.218109130859375,65.17330169677734,362.6780090332031,101.2365493774414,752.6261596679688,,89.03062438964844,116.04012298583984,34.47801971435547,30.73709487915039,47.28569030761719,73.92145538330078,,40.71824645996094,38.95204544067383,237.90284729003906,51.065277099609375,396.51495361328125,29.951433181762695,40.63642883300781,206.7908935546875,14.85210132598877,276.5658874511719,37.039100646972656,997.14892578125,1267.5640869140625
2007-02-05,138.08456420898438,323.5721740722656,47.57508087158203,137.39126586914062,89.24524688720703,99.76597595214844,124.47834777832031,295.4645690917969,221.70242309570312,185.21218872070312,57.95342254638672,68.44398498535156,65.78466033935547,,21.24076271057129,133.2485809326172,21.292463302612305,136.52088928222656,75.66808319091797,151.98150634765625,186.5330810546875,45.988609313964844,836.6444702148438,140.0760498046875,35.30757522583008,64.41197204589844,359.9686279296875,101.44914245605469,752.3008422851562,,86.24018859863281,114.2125015258789,34.40143585205078,30.91111183166504,46.97893524169922,78.90576171875,,42.19306945800781,39.53354263305664,238.70330810546875,50.823333740234375,404.8742370605469,29.65192413330078,42.442691802978516,206.85826110839844,14.925331115722656,278.4629211425781,36.521827697753906,1012.36328125,1276.0662841796875
2007-02-06,138.2687530517578,319.2228088378906,46.969261169433594,139.00204467773438,89.20426177978516,96.73658752441406,125.09327697753906,296.8958435058594,220.44607543945312,185.50999450683594,58.04030990600586,68.30486297607422,65.78466033935547,,21.096830368041992,132.25112915039062,21.061325073242188,133.76055908203125,75.59993743896484,152.14688110351562,186.86123657226562,45.8873291015625,827.3074340820312,140.9184112548828,34.80062484741211,63.812007904052734,360.5621337890625,101.05937957763672,755.3016357421875,,90.04215240478516,112.65065002441406,34.547645568847656,30.904664993286133,47.460994720458984,78.83246612548828,,43.84746170043945,39.62363052368164,229.89820861816406,51.24164962768555,398.34173583984375,30.690237045288086,43.89332580566406,208.0941162109375,14.939982414245605,279.4934997558594,37.04310607910156,1018.4400024414062,1268.868896484375
2007-02-07,138.83604431152344,320.1755065917969,47.51472091674805,142.66607666015625,89.09616088867188,97.6551284790039,125.52375030517578,304.1131286621094,221.78750610351562,192.37396240234375,58.77174758911133,67.07896423339844,66.5763931274414,,21.028467178344727,132.0342254638672,21.045434951782227,139.54953002929688,79.2794189453125,149.21160888671875,187.87557983398438,45.19705581665039,826.5256958007812,139.73904418945312,34.92984390258789,63.49339294433594,370.68359375,100.35067749023438,768.099609375,,90.91416931152344,113.48136901855469,34.50587844848633,31.13669776916504,54.12217712402344,77.6596908569336,,43.56958770751953,39.6563835144043,236.6079864501953,52.150115966796875,409.0816345214844,30.410686492919922,44.904090881347656,206.76837158203125,14.661686897277832,282.6903381347656,37.34785842895508,1029.22216796875,1268.5989990234375
2007-02-08,139.05006408691406,317.56591796875,47.853206634521484,145.06768798828125,89.85661315917969,99.64230346679688,126.10182189941406,306.62652587890625,221.4818115234375,193.73287963867188,58.099727630615234,67.23686981201172,66.48326110839844,,20.996084213256836,132.79351806640625,20.959331512451172,134.18226623535156,78.56395721435547,148.3020782470703,185.250244140625,45.54594802856445,836.0364990234375,138.5596160888672,35.07894515991211,66.22014617919922,368.10321044921875,100.45698547363281,771.1726684570312,,92.0071029663086,113.74725341796875,33.62860870361328,30.814434051513672,52.982765197753906,78.2827377319336,,42.02635955810547,39.41888427734375,235.7133331298828,51.70212173461914,403.10284423828125,30.6702823638916,45.91485595703125,213.28466796875,14.64704418182373,281.4608459472656,36.7544059753418,1021.6380004882812,1265.2701416015625
2007-02-09,138.52749633789062,311.4975280761719,48.02567672729492,144.55252075195312,89.4391098022461,101.26739501953125,124.25695037841797,299.5401611328125,218.5785675048828,192.71678161621094,58.79917526245117,66.47725677490234,67.57772064208984,,21.179595947265625,132.60037231445312,20.53549575805664,133.2238006591797,77.37154388427734,149.66635131835938,182.99270629882812,45.0319938659668,817.9269409179688,136.605224609375,35.06901168823242,65.5167465209961,366.70989990234375,98.40177917480469,748.3964233398438,,92.02647399902344,114.34536743164062,33.30137252807617,29.963672637939453,49.34540557861328,71.64920806884766,,40.36342239379883,37.80543518066406,230.7458038330078,51.494483947753906,401.9677429199219,30.27092170715332,44.95089340209961,207.30767822265625,14.280863761901855,278.6503601074219,35.81207275390625,970.19287109375,1264.4151611328125
2007-02-12,135.25791931152344,300.7690734863281,47.260311126708984,140.19918823242188,88.24996948242188,97.8317642211914,116.1764907836914,289.8443298339844,213.21336364746094,191.90060424804688,57.63800048828125,65.19120788574219,67.06541442871094,,21.143604278564453,124.11809539794922,20.105504989624023,114.39997863769531,73.24916076660156,144.70529174804688,175.18614196777344,45.19330596923828,792.1304931640625,137.04335021972656,34.86027145385742,65.11953735351562,355.6980895996094,93.83069610595703,734.9838256835938,,91.26686096191406,110.69005584716797,32.77222442626953,28.764869689941406,45.620399475097656,63.696327209472656,,39.00402069091797,36.70795440673828,207.41453552246094,50.144317626953125,405.92620849609375,28.39396858215332,41.2728271484375,195.93792724609375,13.92933464050293,265.25360107421875,34.65323257446289,939.5360107421875,1215.0677490234375
2007-02-13,135.9595947265625,306.6717224121094,46.081016540527344,138.71182250976562,87.48207092285156,91.49922180175781,116.61927032470703,281.73687744140625,212.72105407714844,188.06048583984375,58.3145866394043,66.6051254272461,67.46128845214844,,21.694149017333984,123.26689147949219,19.586851119995117,109.49271392822266,73.35135650634766,143.332763671875,172.19276428222656,45.294593811035156,773.803955078125,135.4595947265625,34.432838439941406,64.92091369628906,354.12408447265625,92.661376953125,730.536865234375,,92.34814453125,111.08880615234375,32.62601089477539,28.403932571411133,42.9471549987793,64.9424057006836,,38.98263931274414,36.9946174621582,194.13626098632812,50.898277282714844,398.78466796875,28.254196166992188,41.31963348388672,201.33065795898438,14.06116008758545,260.22979736328125,35.31886672973633,905.3154296875,1214.5731201171875
2007-02-14,137.05941772460938,315.805419921875,43.862552642822266,132.689697265625,82.18124389648438,91.98499298095703,117.93525695800781,281.7193908691406,214.05380249023438,186.46499633789062,59.44831466674805,67.74828338623047,67.1352767944336,,21.46385955810547,123.42910766601562,19.86770248413086,112.2914047241211,73.89646911621094,140.59588623046875,170.1938934326172,45.8573112487793,744.4029541015625,135.0889129638672,34.58194351196289,64.3995590209961,342.62847900390625,93.58264923095703,737.0806274414062,,97.90966796875,109.62667083740234,31.63735008239746,27.063335418701172,43.69215393066406,67.2879638671875,,38.22599411010742,36.23293685913086,196.34930419921875,51.68962860107422,393.9129943847656,28.054519653320312,40.75809860229492,209.46481323242188,14.149040222167969,261.56475830078125,35.69178771972656,879.0447387695312,1174.13232421875
2007-02-15,140.03538513183594,328.625732421875,44.92112731933594,137.7975616455078,83.69470977783203,96.54229736328125,119.1651611328125,295.8835144042969,219.4019775390625,194.4878387451172,61.89866638183594,68.15821838378906,66.2969741821289,,21.312732696533203,126.90568542480469,20.03529167175293,116.24019622802734,77.4737548828125,143.75445556640625,179.39276123046875,45.639732360839844,774.9764404296875,138.79554748535156,34.641578674316406,65.3139877319336,342.4027099609375,96.91352081298828,735.815185546875,,98.63053894042969,110.69005584716797,32.319664001464844,27.90120506286621,46.75980758666992,71.83245849609375,,39.2476806640625,37.486019134521484,201.62298583984375,52.67770767211914,412.70758056640625,29.1127986907959,41.98411560058594,217.28431701660156,14.266220092773438,272.1861877441406,37.29172897338867,883.2935791015625,1214.527587890625
2007-02-19,141.408935546875,331.359619140625,44.55245590209961,142.238037109375,84.40296936035156,96.71892547607422,120.39505767822266,295.604248046875,222.38172912597656,193.92877197265625,62.28726577758789,68.15068054199219,66.11067962646484,,21.096830368041992,126.44550323486328,20.096281051635742,113.90156555175781,81.35765838623047,143.8371124267578,177.78167724609375,45.8160514831543,793.9110107421875,138.2900848388672,34.671390533447266,65.37605285644531,341.3641052246094,93.97245788574219,734.4775390625,,98.52587890625,109.4605484008789,31.595569610595703,28.178354263305664,45.88334655761719,69.99999237060547,,43.16775131225586,37.125648498535156,202.91786193847656,54.038841247558594,397.0686340332031,29.1127986907959,40.701942443847656,214.00376892089844,14.354101181030273,280.6996154785156,36.15693283081055,881.19189453125,1216.327392578125
2007-02-20,140.79681396484375,327.9215393066406,44.48131561279297,140.67807006835938,82.58757019042969,93.91918182373047,116.38558197021484,291.3453369140625,220.64137268066406,192.61065673828125,60.73294448852539,65.89441680908203,66.15725708007812,,21.25875473022461,125.53050994873047,20.13010597229004,113.78656005859375,78.73432159423828,141.55506896972656,175.19610595703125,45.7035026550293,775.4105834960938,134.51611328125,34.95966720581055,63.02582550048828,331.61676025390625,92.09441375732422,733.0314331054688,,97.06476593017578,107.6993179321289,31.477209091186523,27.84320068359375,44.700103759765625,68.71726989746094,,41.66299057006836,37.035560607910156,201.67010498046875,54.13246154785156,397.7327880859375,28.61361312866211,40.40245056152344,215.7563934326172,14.075809478759766,280.46539306640625,36.34138107299805,873.1051025390625,1204.046630859375
