date,Rm,CSAD,abs_Rm,Rm_sq,N,CSAD_fitted,residual
2015-01-02,0.0068975148873104,0.0112709462908935,0.0068975148873104,4.757571162066957e-05,30,0.01288639741586354,-0.00161545112497004
2015-01-05,-0.0010884578799476,0.0086034624919484,0.0010884578799476,1.1847405564200595e-06,30,0.011194566588737003,-0.0025911040967886035
2015-01-06,-0.0262545641704065,0.0101948279343776,0.0262545641704065,0.0006893021397779,30,0.018515072419554305,-0.008320244485176705
2015-01-07,-0.0003069959981082,0.0120084489717224,0.0003069959981082,9.42465428544682e-08,30,0.010966879651249286,0.0010415693204731142
2015-01-08,0.0173295897319969,0.0131486352116155,0.0173295897319969,0.0003003146802793,30,0.01592154986377515,-0.002772914652159649
2015-01-09,0.0067955845244669,0.0159689198045929,0.0067955845244669,4.617996902917447e-05,30,0.012856721797254184,0.0031121980073387165
2015-01-12,0.0095179082153617,0.0129206748141322,0.0095179082153617,9.059057679605008e-05,30,0.01364915880329024,-0.0007284839891580405
2015-01-13,-0.0018373952626765,0.0117006937790177,0.0018373952626765,3.376021351306069e-06,30,0.01141275629675114,0.00028793748226655855
2015-01-14,0.0009403210763511,0.0138331933863659,0.0009403210763511,8.842037266300985e-07,30,0.011151407120397002,0.002681786265968898
2015-01-15,0.016650424068816,0.0137247226723005,0.016650424068816,0.0002772366216714,30,0.01572407118702675,-0.001999348514726251
2015-01-16,0.003585001087499,0.0094133340310617,0.003585001087499,1.2852232797369354e-05,30,0.011921810963847758,-0.0025084769327860575
2015-01-19,0.0047695611628619,0.0134507053432951,0.0047695611628619,2.2748713686280656e-05,30,0.012266794502202577,0.0011839108410925218
2015-01-20,0.0092715024186923,0.0140257591321267,0.0092715024186923,8.596075709981753e-05,30,0.01357744403532198,0.00044831509680471997
2015-01-21,0.0030766509298461,0.017390120185078,0.0030766509298461,9.46578094412338e-06,30,0.011773746704949814,0.005616373480128186
2015-01-22,0.0056709766030243,0.010991304066381,0.0056709766030243,3.215997563204994e-05,30,0.012529282587539712,-0.0015379785211587123
2015-01-23,0.0138916074065803,0.0208595368508241,0.0138916074065803,0.0001929767563385,30,0.01492172669328602,0.00593781015753808
2015-01-27,0.0119634610128996,0.0220968709914377,0.0119634610128996,0.0001431243994071,30,0.014360800730310715,0.007736070261126986
2015-01-28,0.0050946213402719,0.0172599186562729,0.0050946213402719,2.595516660075405e-05,30,0.012361453964128338,0.004898464692144562
